,Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality,screen_name
429,Casper10666,1,0,1,2156,0,2156,0,0,0,0,104,4.70E-05,0.000229,0,0,580,0,0.005761,spelmanc
430,SNPBallochmyle,1,0,1,884,0,884,0,0,0,0,104,4.70E-05,0.000229,0,0,579,0,0.005761,GreeninBeds
431,WeeScotsGranny,1,0,1,691,0,691,0,0,0,0,104,4.70E-05,0.000229,0,0,578,0,0.005761,MarkLancasterMK
432,68xsarahx68,1,0,1,980,0,980,0,0,0,0,104,4.70E-05,0.000229,0,0,577,0,0.005761,veronicakgerman
433,emeraldjacuzzi,1,0,1,792,0,792,0,0,0,0,104,4.70E-05,0.000229,0,0,576,0,0.005761,DesmondSwayne
434,Lesleygsmith3,2,0,2,7023,0,7023,0,0,0,0,14,5.00E-05,0.000354,0,0,575,0,0.016595,DavidWatts12
435,euforme,2,0,2,425,0,425,0,0,0,0,71,5.30E-05,0.000263,0,0,574,0,0.015172,newburygreens
436,roorooyes4,4,0,4,3541,0,3541,0,0,0,0,104,5.00E-05,0.007706,0,0,573,0,0.026694,CatMcKinnell
437,pod181965,1,0,1,853,0,853,0,0,0,0,104,4.70E-05,0.000229,0,0,572,0,0.005761,alisonjwhalley
438,edsouthernsnp,1,0,1,873,0,873,0,0,0,0,104,4.70E-05,0.000229,0,0,571,0,0.005761,taffgorman
439,EdinburghSNP,1,0,1,2132,0,2132,0,0,0,0,104,4.70E-05,0.000229,0,0,570,0,0.005761,jessicamordenmp
440,fabfashionista8,1,0,1,3279,0,3279,0,0,0,0,104,4.70E-05,0.000229,0,0,569,0,0.005761,PaulFlynnMP
441,SilverSpirtle,1,0,1,662,0,662,0,0,0,0,104,4.70E-05,0.000229,0,0,568,0,0.005761,AJonesEvans
442,skint_knees,8,0,8,3013,0,3013,0,0,0,0,104,5.70E-05,0.001753,0,0,567,0,0.046089,AnneMarieMorris
443,lesleydawn16,1,0,1,182,0,182,0,0,0,0,104,4.70E-05,0.000229,0,0,566,0,0.005761,YvetteCooperMP
444,kristinelevine,1,0,1,4954,0,4954,0,0,0,0,104,4.70E-05,0.000229,0,0,565,0,0.005761,cara_mcshane
445,lgscotland,1,0,1,1149,0,1149,0,0,0,0,104,4.70E-05,0.000229,0,0,564,0,0.005761,PatriciaOLynn
446,johnhbaillie,1,0,1,538,0,538,0,0,0,0,104,4.70E-05,0.000229,0,0,563,0,0.005761,StephenBBurke
447,Pauline_Grice,3,0,3,4420,0,4420,0,0,0,0,75,5.20E-05,0.0012,0,0,562,0,0.017283,OwenPaterson
448,HiggsKc,1,0,1,313,0,313,0,0,0,0,104,4.70E-05,0.000229,0,0,561,0,0.005761,LiamFox
449,EdinburghWatch,2,0,2,11797,0,11797,0,0,0,0,104,5.20E-05,0.000232,0,0,560,0,0.011522,andybentley1965
450,DougBrownCabbie,1,0,1,825,0,825,0,0,0,0,104,4.70E-05,0.000229,0,0,559,0,0.005761,kitmalthouse
451,Sylv_Taylor,5,0,5,8426,0,8426,0,0,0,0,104,5.70E-05,0.000563,0,0,558,0,0.028805,ABridgen
452,stevengardner74,1,0,1,606,0,606,0,0,0,0,104,4.70E-05,0.000229,0,0,557,0,0.005761,dob86
453,perspicaciousam,1,0,1,95,0,95,0,0,0,0,104,4.70E-05,0.000229,0,0,556,0,0.005761,TasminaSheikh
454,AndyCollins501,1,0,1,865,0,865,0,0,0,0,104,4.70E-05,0.000229,0,0,555,0,0.005761,garthharkness
455,Leapyearbaby45,1,0,1,931,0,931,0,0,0,0,104,4.70E-05,0.000229,0,0,554,0,0.005761,AdamKing_Green
456,Frances80727910,1,0,1,54,0,54,0,0,0,0,104,4.70E-05,0.000229,0,0,553,0,0.005761,JimfromOldham
457,Rivendell18,2,0,2,1764,0,1764,0,0,0,0,104,4.90E-05,0.000297,0,0,552,0,0.011522,JoJohnsonUK
458,tracy_harvey,0,11,11,0,11252,11252,1,1,1,0,0,4.60E-05,0,5.40E-05,0,601,0,0,AlisonJDowling
459,otivar55,2,0,2,4721,0,4721,0,0,0,0,0,5.10E-05,0.00044,0,0,600,0,0.011522,cllrwblackburn
460,RachyPenguins,1,0,1,649,0,649,0,0,0,0,0,5.00E-05,4.00E-06,0,0,599,0,0.005761,olivercolvile
461,johndi1worth,2,0,2,344,0,344,0,0,0,0,0,5.10E-05,9.20E-05,0,0,598,0,0.011522,Robin_HC1
462,andiephotos1774,5,0,5,1366,0,1366,0,0,0,0,131,6.50E-05,0.000186,0,0,597,0,0.028805,darrensandersld
463,gardenerj668,1,0,1,3617,0,3617,0,0,0,0,0,5.00E-05,4.00E-06,0,0,596,0,0.005761,AlokSharma_RDG
464,MrJDoly60,1,0,1,1628,0,1628,0,0,0,0,0,5.00E-05,4.00E-06,0,0,595,0,0.005761,SimonDanczuk
465,CIWMNE,1,0,1,252,0,252,0,0,0,0,0,5.00E-05,4.00E-06,0,0,594,0,0.005761,AndrewRosindell
466,JP_Blyth,1,0,1,517,0,517,0,0,0,0,0,5.00E-05,4.00E-06,0,0,593,0,0.005761,IanRSNgreens
467,ThriveTeesside,1,0,1,1072,0,1072,0,0,0,0,0,5.00E-05,4.00E-06,0,0,592,0,0.005761,JerryRoodhouse
468,TupsTweets,1,0,1,596,0,596,0,0,0,0,0,5.00E-05,4.00E-06,0,0,591,0,0.005761,rebeccalury
469,craighannaway,1,0,1,220,0,220,0,0,0,0,0,5.00E-05,4.00E-06,0,0,590,0,0.005761,CllrRMallender
470,JudithBuntingLD,1,22,23,2866,43724,46590,1,1,1,44,1,5.00E-05,0,0.001729,0,623,0,0.009411,CllrDavidMellen
471,SandraHalifax,2,0,2,5902,0,5902,0,0,0,0,1,4.90E-05,0.007314,0,0,622,0,0.016317,Robert4LibDems
472,Martincook203C,3,0,3,982,0,982,0,0,0,0,1,5.10E-05,0.000432,0,0,621,0,0.022078,AlanDuncanMP
473,Confettilady,1,0,1,142,0,142,0,0,0,0,1,4.80E-05,0.000124,0,0,620,0,0.010555,RandMLibDems
474,NewburyTalks,1,0,1,372,0,372,0,0,0,0,1,4.80E-05,0.000124,0,0,619,0,0.010555,KemiBadenoch
475,jarek_pawel,3,0,3,3906,0,3906,0,0,0,0,14,5.30E-05,0.00022,0,0,618,0,0.022078,1tomcorbin
476,DrMegThomas,2,0,2,5977,0,5977,0,0,0,0,1,5.10E-05,0.000163,0,0,617,0,0.016317,JohnGlenUK
477,pjktweets,1,0,1,26,0,26,0,0,0,0,1,4.80E-05,0.000124,0,0,616,0,0.010555,SheffieldGreens
478,JackOfNewbury,1,0,1,243,0,243,0,0,0,0,1,4.80E-05,0.000124,0,0,615,0,0.010555,Bex_the_Green
479,stephaniestee,5,0,5,6734,0,6734,0,0,0,0,75,5.50E-05,0.00083,0,0,614,0,0.042322,GreenEmmaB
480,LindseyMNewbury,1,0,1,402,0,402,0,0,0,0,1,4.80E-05,0.000124,0,0,613,0,0.010555,DJWarburton
481,SellaTheChemist,1,0,1,9094,0,9094,0,0,0,0,1,4.80E-05,0.000124,0,0,612,0,0.010555,DanGreef
482,dannyjamethomas,1,0,1,259,0,259,0,0,0,0,1,4.80E-05,0.000124,0,0,611,0,0.010555,HeatherWheeler
483,timofnewbury,3,0,3,27526,0,27526,0,0,0,0,1,5.10E-05,0.000292,0,0,610,0,0.022078,MarkJarnellNHA
484,Steve_Price,1,0,1,59,0,59,0,0,0,0,1,4.80E-05,0.000124,0,0,609,0,0.010555,globalrichard
485,GoodRodneyOne,1,0,1,631,0,631,0,0,0,0,1,4.80E-05,0.000124,0,0,608,0,0.010555,AndrewSelous
486,Amber64Dragon,1,0,1,4096,0,4096,0,0,0,0,1,4.80E-05,0.000124,0,0,607,0,0.010555,AWMurrison
487,ThelistersSue,1,0,1,7,0,7,0,0,0,0,1,4.80E-05,0.000124,0,0,606,0,0.010555,SotonGreenParty
488,venchrisallsopp,1,0,1,489,0,489,0,0,0,0,1,4.80E-05,0.000124,0,0,605,0,0.010555,alanwhiteheadmp
489,WBerksLibDems,2,0,2,2940,0,2940,0,0,0,0,1,4.90E-05,0.000363,0,0,604,0,0.016317,BG4MP
490,UncleClaire,1,0,1,145,0,145,0,0,0,0,1,4.80E-05,0.000124,0,0,603,0,0.010555,SamPancheri
491,HelenSalmon2,6,0,6,42593,0,42593,0,0,0,0,68,5.40E-05,0.011801,0,0,602,0,0.039361,glen_gogerly
492,laylamoran,0,34,34,0,48862,48862,1,1,1,0,43,4.60E-05,0,0.001381,0,657,0,0,ChrisPincher
493,LibIntBg,2,0,2,599,0,599,0,0,0,0,43,4.90E-05,0.000198,0,0,656,0,0.011522,kevinhollinrake
494,Bluebirdlouise,2,0,2,1268,0,1268,0,0,0,0,43,4.90E-05,0.000169,0,0,655,0,0.011522,sggreenparty
495,EK_EuropeanMove,1,0,1,3725,0,3725,0,0,0,0,43,4.70E-05,9.90E-05,0,0,654,0,0.005761,Tim_Aker
496,pmajluf,1,0,1,398,0,398,0,0,0,0,43,4.70E-05,9.90E-05,0,0,653,0,0.005761,JackieDP
497,nigelabennett,2,0,2,2562,0,2562,0,0,0,0,43,4.80E-05,0.000333,0,0,652,0,0.011522,chalmersdavidn
498,EuEthnic,12,0,12,86135,0,86135,0,0,0,0,43,6.40E-05,0.009142,0,0,104,0.007576,0.076433,tania_mathias
499,green_politico,3,0,3,794,0,794,0,0,0,0,67,5.60E-05,0.000118,0,0,651,0,0.017283,ChrisRuane2017
500,MorwenMillson,1,0,1,597,0,597,0,0,0,0,43,4.70E-05,9.90E-05,0,0,650,0,0.005761,AlunCairns
501,DrKathOwen,1,0,1,768,0,768,0,0,0,0,43,4.70E-05,9.90E-05,0,0,649,0,0.005761,gulnar73
502,LibJackieDem,2,0,2,6014,0,6014,0,0,0,0,43,5.70E-05,0.000106,0,0,648,0,0.011522,KateHoeyMP
503,CllrBobBarr,5,0,5,8850,0,8850,0,0,0,0,75,6.10E-05,0.000267,0,0,647,0,0.032455,antony_calvert
504,patsy_glasgow,1,0,1,2479,0,2479,0,0,0,0,43,4.70E-05,9.90E-05,0,0,646,0,0.005761,MaryCreaghMP
505,FuflunsPW,1,0,1,4996,0,4996,0,0,0,0,43,4.70E-05,9.90E-05,0,0,645,0,0.005761,HelenJonesMP
506,Marcelo112,2,0,2,2381,0,2381,0,0,0,0,41,4.90E-05,0.000298,0,0,644,0,0.011522,jonathanhornett
507,EmBacklund,3,0,3,3676,0,3676,0,0,0,0,85,5.10E-05,0.000219,0,0,643,0,0.017283,JSHeappey
508,abbeyking,1,0,1,85,0,85,0,0,0,0,43,4.70E-05,9.90E-05,0,0,642,0,0.005761,JohnRWaddell
509,ttid4ever,1,0,1,635,0,635,0,0,0,0,43,4.70E-05,9.90E-05,0,0,641,0,0.005761,tom_watson
510,CfnmGay,1,0,1,66,0,66,0,0,0,0,43,4.70E-05,9.90E-05,0,0,640,0,0.005761,hbaldwin
511,squeezyjohn,1,0,1,8500,0,8500,0,0,0,0,43,4.70E-05,9.90E-05,0,0,639,0,0.005761,NMcGreenParty
512,emilysmithLD,2,0,2,1414,0,1414,0,0,0,0,43,4.80E-05,0.000338,0,0,638,0,0.011522,timfarron
513,ImogenSD,2,0,2,1480,0,1480,0,0,0,0,43,5.40E-05,0.0001,0,0,637,0,0.011522,WillJPatterson
514,DTRenney,2,0,2,3676,0,3676,0,0,0,0,3,4.90E-05,0.005073,0,0,636,0,0.011522,FionaColley
515,jfbridge23,1,0,1,120,0,120,0,0,0,0,43,4.70E-05,9.90E-05,0,0,635,0,0.005761,WillForster
516,tauseefahmed942,1,0,1,796,0,796,0,0,0,0,43,4.70E-05,9.90E-05,0,0,634,0,0.005761,GreensWolves
517,daveyrwill,1,0,1,218,0,218,0,0,0,0,43,4.70E-05,9.90E-05,0,0,633,0,0.005761,DJerrome
518,benjcartlidge,1,0,1,1525,0,1525,0,0,0,0,43,4.70E-05,9.90E-05,0,0,632,0,0.005761,WynEJones
519,Ikoma_Aze,1,0,1,12,0,12,0,0,0,0,43,4.70E-05,9.90E-05,0,0,631,0,0.005761,isobeldavidson
520,liviels,1,0,1,411,0,411,0,0,0,0,43,4.70E-05,9.90E-05,0,0,630,0,0.005761,Gary_Puffett
521,Dog__Person,5,0,5,25550,0,25550,0,0,0,0,43,5.30E-05,0.000559,0,0,629,0,0.028805,CogginsGeraldin
522,drmikefraser,1,0,1,434,0,434,0,0,0,0,43,4.70E-05,9.90E-05,0,0,628,0,0.005761,AndrewHWestern
523,jessfrankopan,1,0,1,72,0,72,0,0,0,0,43,4.70E-05,9.90E-05,0,0,627,0,0.005761,MarkTamiMP
524,mhwhitworth,1,0,1,402,0,402,0,0,0,0,43,4.70E-05,9.90E-05,0,0,626,0,0.005761,Kirstene4Angus
525,LiwickiSasha,1,0,1,67,0,67,0,0,0,0,43,4.70E-05,9.90E-05,0,0,625,0,0.005761,BrendanOHaraSNP
526,gargolo,2,0,2,318,0,318,0,0,0,0,43,4.80E-05,0.000338,0,0,624,0,0.011522,LabourASD
527,Sandhyamma,1,13,14,2169,22081,24250,3,0.528571,0.626126,0,67,4.60E-05,0,2.30E-05,0,695,0.076923,0.010833,sanng7
528,Will6And7Ric,15,0,15,48704,0,48704,0,0,0,0,67,8.80E-05,0.000297,0,0,694,0,0.112305,shannon_1976
529,IliasAlami,1,0,1,1235,0,1235,0,0,0,0,67,4.90E-05,2.00E-06,0,0,693,0,0.010833,BstokeGreens
530,WillJPatterson,1,17,18,1641,26796,28437,2,0.757576,0.84,25,72,4.90E-05,2.00E-06,8.70E-05,0,692,0.003268,0.010833,JohnMannMP
531,TomJLines,1,0,1,1645,0,1645,0,0,0,0,67,4.90E-05,2.00E-06,0,0,666,0,0.010833,GreenElField
532,joingold,1,0,1,980,0,980,0,0,0,0,67,4.90E-05,2.00E-06,0,0,665,0,0.010833,JulieIreland
533,MarkJSmithonMSN,1,0,1,462,0,462,0,0,0,0,67,4.90E-05,2.00E-06,0,0,664,0,0.010833,gemmacweir1
534,juneymb,1,0,1,4610,0,4610,0,0,0,0,67,4.90E-05,2.00E-06,0,0,663,0,0.010833,cllrtimattwood
535,Elegant__woman,1,0,1,55,0,55,0,0,0,0,67,4.90E-05,2.00E-06,0,0,662,0,0.010833,AjmalMasroor
536,ChrisRudge_,1,0,1,843,0,843,0,0,0,0,67,4.90E-05,2.00E-06,0,0,661,0,0.010833,frankfieldteam
537,heterodoxnews,1,0,1,2293,0,2293,0,0,0,0,67,4.90E-05,2.00E-06,0,0,660,0,0.010833,RichardBurdenMP
538,runtodaylight,1,0,1,2531,0,2531,0,0,0,0,67,4.90E-05,2.00E-06,0,0,659,0,0.010833,johnhemming4mp
539,Gideons_Way,1,0,1,1300,0,1300,0,0,0,0,67,4.90E-05,2.00E-06,0,0,658,0,0.010833,C_F_Adams
540,ClaireforTAY,0,23,23,0,94733,94733,2,0.810811,0.883333,0,8,4.60E-05,0,0.003792,0,725,0,0,atbutcher
541,michaelpearce61,1,0,1,54,0,54,0,0,0,0,8,4.80E-05,0.000272,0,0,724,0,0.005761,cllrjamesdaly
542,jonlean,1,0,1,536,0,536,0,0,0,0,8,4.80E-05,0.000272,0,0,723,0,0.005761,mattwarman
543,sggreenparty,2,7,9,290,6393,6683,1,1,1,14,5,5.00E-05,0.000339,0.000488,0,722,0,0.011522,CllrSimonBull
544,DNewtonC,2,0,2,2489,0,2489,0,0,0,0,8,4.90E-05,0.000318,0,0,714,0,0.011522,DWard
545,KarenABarber,1,0,1,162,0,162,0,0,0,0,8,4.80E-05,0.000272,0,0,713,0,0.005761,kathen16
546,emgee_s,22,0,22,14028,0,14028,0,0,0,0,75,0.000105,0.007148,0,0,712,0.002165,0.168989,DanLodge
547,iBristolPeople,8,0,8,975910,0,975910,0,0,0,0,8,6.30E-05,0.009207,0,0,711,0,0.051161,RahoulBhansali
548,EqualCPs,22,0,22,37728,0,37728,0,0,0,0,75,0.000117,0.001999,0,0,710,0,0.160301,anton_georgiou
549,PaulHulbert,1,0,1,2046,0,2046,0,0,0,0,8,4.80E-05,0.000272,0,0,709,0,0.005761,alexburghart
550,MarkPoarch,1,0,1,284,0,284,0,0,0,0,8,4.80E-05,0.000272,0,0,708,0,0.005761,mickmcgough
551,sgloslibdems,1,0,1,402,0,402,0,0,0,0,8,4.80E-05,0.000272,0,0,707,0,0.005761,craftysci
552,permagriculture,1,0,1,39000,0,39000,0,0,0,0,8,4.80E-05,0.000272,0,0,706,0,0.005761,CarolineLucas
553,ChloeeRaii,1,0,1,29,0,29,0,0,0,0,8,4.80E-05,0.000272,0,0,705,0,0.005761,EmmaWarman
554,rachelsmith999,5,0,5,9917,0,9917,0,0,0,0,75,5.90E-05,0.00062,0,0,704,0,0.036105,sharmilabousa
555,alan_lawrance,1,0,1,81,0,81,0,0,0,0,8,4.80E-05,0.000272,0,0,703,0,0.005761,CeliaBristol
556,mickmiller0,1,0,1,804,0,804,0,0,0,0,8,4.80E-05,0.000272,0,0,702,0,0.005761,JulieForBurnley
557,Michae11O,1,0,1,15652,0,15652,0,0,0,0,8,4.80E-05,0.000272,0,0,701,0,0.005761,struanmackie
558,Will_M_Anderson,2,0,2,1084,0,1084,0,0,0,0,8,5.00E-05,0.000403,0,0,700,0,0.011522,JoshFG
559,SianThomas7,2,0,2,881,0,881,0,0,0,0,68,5.10E-05,0.000285,0,0,699,0,0.011522,RyburnRob
560,rtdoodle,1,0,1,283,0,283,0,0,0,0,8,4.80E-05,0.000272,0,0,698,0,0.005761,DrBenSpencer
561,Pumpkinpiez1,37,0,37,48558,0,48558,0,0,0,0,68,0.00013,0.028352,0,0,697,0.000751,0.234823,JamesCanterbury
