screen_name,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta,follower,friends,eleted
MarcusKravis,3,0.8,5,1.36381817,16,105.85,74.5,986,228.1908193,1490,3.105263158,665,435,0
circusofhorrors,2,1.011363636,24,2.313470033,356,121.2130682,1.519886364,8,1.198792948,535,0.262108262,5000,4188,0
EmilyTesterLD,3,0.319148936,3,0.717750119,15,124.1276596,159.2553191,3089,574.5090955,7485,1.913043478,1041,484,0
NickPavilion15,2,0.489959839,22,1.703085906,122,115.8232932,34.40963855,3889,287.243388,8568,0.366935484,1098,1804,0
theodoraclarke,3,2.411917098,217,12.2839363,931,132.5233161,166.6450777,15105,1020.214973,64325,0.241558442,3630,4954,0
KerryMP,3,4.473347548,116,10.61749339,2098,112.1769723,86.70149254,18883,1095.549285,40663,0.196581197,5000,5000,0
SpozPoet,2,0.417721519,12,1.563893186,33,114.9493671,468.3670886,11434,1571.384846,37001,1.012820513,880,115,0
Greg4Broxtowe,4,9.696202532,576,46.38715842,1532,108.7974684,65.74050633,5421,474.985825,10387,0.23566879,1347,700,0
Anna_Soubry,4,82.44638404,3603,282.4913262,33061,108.5586035,163.0099751,18814,1052.563324,65367,0.23,5000,605,0
richardbaum,2,0,0,0,0,91.75,0.5,2,0.866025404,2,14,434,38,0
Invernessbelle,2,0.212698413,18,1.225067807,67,118.0031746,536.3079365,87473,5259.563546,168937,0.292993631,604,1346,0
ellanOrnell,3,1.125,11,2.017399642,171,123.8289474,26.42763158,2853,231.4447928,4017,0.609271523,806,1364,0
StuartTuckwood,2,2.214285714,26,3.05028783,1271,125.9843206,76.72299652,11218,668.4047718,44039,0.162303665,810,1015,0
annamcmorrin,3,5.256704981,165,13.31835376,1372,123.9578544,116.3141762,15338,1012.390609,30358,0.357692308,5000,5000,0
MichaelDeemPC,3,1.771428571,20,3.921265935,62,128.1142857,12.48571429,65,15.00165977,437,2.617647059,215,238,0
davidkurten,3,29.55485893,916,76.67283404,9428,122.8025078,595.2915361,59095,3611.492349,189898,0.29245283,5000,616,0
GrenvilleHam,1,0.884146341,10,1.687108185,145,115.8780488,1576.969512,225279,17567.65882,258623,0.570552147,1123,1087,0
Tomh1992,2,0.123076923,4,0.540873718,8,119.4615385,82.92307692,2912,368.9145954,5390,1.375,668,1476,0
NigelCarterUKIP,4,0.28960396,5,0.782095966,117,61.40841584,32.28960396,4423,274.8751522,13045,0.230769231,1641,858,0
CherylGillan,3,1.110197368,40,3.908412144,675,120.0855263,315.0263158,67255,3472.292731,191536,0.151565074,5000,1335,0
SpencerPitfield,4,3.022346369,211,9.545513034,2164,120.0321229,54.89664804,10794,511.536925,39306,0.13006993,4433,5000,0
ChesterfieldLD,3,0.476923077,10,1.222955969,62,117.1461538,109.2538462,3146,379.8218269,14203,0.674418605,475,516,0
HelenCBelcher,4,0.846264368,30,2.452581998,589,111.5948276,283.8606322,18187,1263.101798,197567,0.13381295,1683,492,0
Patsindorset,3,0.130434783,6,0.649401221,33,124.4624506,1028.233202,33741,3688.605258,260143,0.361111111,839,962,0
MarkFieldUK,2,5.032258065,22,6.193044334,156,121.8387097,31.80645161,442,80.67554266,986,2.966666667,5000,228,0
lfmcnally,4,2.672853828,65,7.226991234,1152,75.13457077,302.9327146,30604,1861.530065,130564,0.074418605,904,449,0
Jonathan_Elmer,2,0.272727273,7,0.899954085,33,124.5867769,134.9917355,8881,854.3497986,16334,0.608333333,1234,1906,0
PaulJamesOakley,2,4.35504886,222,14.70804912,1337,108.0879479,165.0716612,5148,676.963094,50677,0.303921569,5000,1955,0
chrisjsuk,3,0.316239316,11,1.026566534,111,112.6666667,803.5954416,207536,11091.80326,282062,0.265714286,1533,2246,0
MrPeterKeith,4,1.768518519,21,3.204760584,191,107.4537037,106.3611111,1945,325.3380708,11487,0.345794393,543,528,0
MartinVickers,2,0.5,1,0.5,1,105,2,3,1,4,5,5000,169,0
susanelanjones,3,2.477386935,67,7.458308995,493,113.4874372,25.1758794,2887,207.2198702,5010,0.464646465,4184,73,0
CopelandTories,3,0.153846154,2,0.53293871,2,120.8461538,53.07692308,420,114.7005878,690,4.666666667,619,422,0
Corbychris,4,0.152974504,5,0.577528624,54,113.8611898,463.2719547,44126,2570.498206,163535,0.264204545,404,388,0
GreenMatHandley,4,0.725806452,18,2.370309323,45,115.3387097,50.48387097,711,136.7804624,3130,1.409836066,189,276,0
jimforcovsouth,4,1.617647059,93,6.138785595,440,121.6213235,200.2941176,18814,1397.580155,54480,0.3099631,1095,773,0
Tim4Crawley,2,3.810810811,50,6.073889642,423,113.8198198,17.93693694,933,103.0612762,1991,0.354545455,923,744,0
GavinBarwell,4,9.560232221,1140,50.87272816,6587,114.9477504,21.17561684,2077,118.9148916,14590,0.135174419,5000,1524,0
GhillyFlower,4,0.259668508,12,1.055884799,188,127.2099448,409.2900552,56283,2532.658186,296326,0.128630705,751,1091,0
CroydonLibDems,4,0.643312102,12,1.912122704,101,121.866242,208.0636943,4438,649.4622046,32666,0.570512821,616,669,0
JennyChapman,3,1.562913907,85,7.106173194,472,119.0198675,92.95364238,3516,317.351735,28072,0.3089701,5000,2247,0
pmcuthbertson,2,0.142857143,3,0.638876565,3,128.4285714,87.28571429,713,188.9230488,1833,4.4,1189,1868,0
Simon_Beard,3,0.516853933,7,1.181432758,46,115.3370787,142.6741573,3734,551.315562,12698,0.920454545,390,75,0
AndyHollyer,2,0.649122807,14,2.267166313,37,128.1929825,334.8421053,3651,608.5390843,19086,1.5,235,410,0
helenhayes_,4,8.174968072,1289,49.71580831,6401,119.8275862,221.2962963,141820,5069.820902,173275,0.118925831,5000,2180,0
ArklessRichard,2,8.292682927,105,17.73207635,680,117.0487805,88.75609756,4640,508.810175,7278,1.12345679,5000,715,0
norman_mathew,2,0.605882353,13,1.67787351,103,124.4529412,602.9764706,50469,3997.100626,102506,0.443786982,223,531,0
meenahansgreen,3,1.326530612,4,1.390753064,65,107.1836735,124.122449,5774,815.7266607,6082,1.791666667,173,157,0
PeterMcilvenna,2,3.682539683,368,32.71222547,464,122.9285714,360.2857143,14434,1492.969619,45396,0.744,266,398,0
NigelBakhai,3,1.222222222,4,1.39664501,11,100.6666667,125.8888889,1019,316.6692787,1133,4.875,669,993,0
stephenctimms,3,0.850526316,78,4.97115625,404,124.1557895,115.9873684,18096,1089.869611,55094,0.196202532,5000,979,0
kirstenoswald,4,9.980555556,530,30.18396667,7186,114.7430556,76.29305556,10465,491.6983876,54931,0.129346314,5000,3601,0
SandyBatho,3,4.875,22,6.437601132,117,113.5833333,1.416666667,8,1.998263135,34,1.130434783,153,40,0
NigelSussman4MP,2,0.442731278,41,2.295375073,201,98.88986784,5.110132159,826,46.74686951,2320,0.174392936,296,506,0
BambosMP,3,11.67105263,55,11.58650322,887,131.4078947,14.30263158,539,60.87109325,1087,0.813333333,5000,1488,0
ee_labour,4,0.852459016,56,4.2391078,208,128.9016393,596.2868852,18555,2197.380734,145494,0.329218107,670,777,0
JoeJLevy,3,1.754010695,17,3.603833737,328,128.3850267,63.64171123,4870,404.0495879,11901,0.47311828,675,1060,0
martinwhybrow,2,1.181818182,14,2.479669399,130,127.1636364,40.21818182,1585,169.2293969,4424,0.76146789,1303,1627,0
Gary_Middleton,1,1.954285714,59,7.157666933,342,124.0171429,306.4057143,18587,1581.196343,53621,0.528735632,2943,1003,0
sullivan_jed,3,1.270627063,217,12.63394356,385,123.2310231,845.650165,38054,3337.106567,256232,0.278145695,705,697,0
EdwardLeighMP,4,11.47887324,75,16.57918188,815,128.5633803,6.422535211,42,9.535200865,456,1.328571429,4620,168,0
Abbott4Gedling,4,1.027027027,10,2.460350299,76,122.972973,250.1216216,4988,697.3511069,18509,0.671232877,859,2652,0
lottifairbanks,3,0.452631579,16,1.950807774,43,112.6947368,107.2736842,1462,276.1501667,10191,0.946808511,417,904,0
Katewatson67,2,6.295774648,141,14.23286651,894,132.443662,94.29577465,4237,423.1741856,13390,0.617021277,1250,607,0
ewanhoyle,2,0.20855615,6,0.74167865,39,118.0802139,2329.497326,104701,10448.08449,435616,0.5,1491,1195,0
PollokLabour,4,3.272727273,17,4.398847833,108,123.6969697,9.575757576,243,41.38879244,316,0.875,145,178,0
cj_dinenage,3,3.131343284,85,10.00659796,1049,123.5940299,542.5970149,34351,3000.912889,181770,0.278443114,5000,847,0
MandyGarford,3,0.725274725,16,1.669479975,264,94.99175824,380.6153846,38841,2800.924751,138544,0.250688705,856,1476,0
JamesWillisLD,4,0.709677419,6,1.178486775,66,115.0430108,105.0215054,3145,383.0721872,9767,0.456521739,325,1726,0
AnneMilton,1,0,0,0,0,140,1.666666667,3,0.942809042,5,0.5,5000,668,0
alastairis,4,0.773333333,50,2.84678376,522,126.0918519,539.1333333,55567,3564.871606,363915,0.028189911,1505,2536,0
GreenRebJohnson,4,1.975728155,53,5.380149888,407,132.3834951,312.9368932,11487,1382.451597,64465,0.204878049,769,279,0
luke_r_parker,3,2,54,8.418406335,92,120.3478261,857.173913,34351,5000.634644,39430,1.644444444,399,338,0
HackneyTogether,4,0.480851064,19,1.310076328,339,121.4170213,163.6156028,24757,1682.06506,115349,0.065340909,114,522,0
DavidDavisMP,0,,,,0,,,,,0,,5000,35,0
DerekTwiggMP,2,8.879310345,46,10.45363752,515,123.0172414,22,511,68.4813088,1276,1.543859649,4123,378,0
MarkJSewards,2,2.73006135,64,6.714201915,445,117.5705521,1254.233129,141819,11292.50614,204440,0.549382716,4025,2671,0
NavinShah2016,3,6.268292683,195,21.35475544,514,127.804878,72.40243902,3138,403.4556179,5937,1.135802469,2339,499,0
GarethThomasMP,4,3.53820598,97,7.642078528,1065,126.7873754,56.31229236,2772,252.9619136,16950,0.093333333,5000,3400,0
Phil_Broughton,2,2.938461538,86,10.92615341,191,114.6,4.938461538,136,19.92514988,321,1.15625,310,373,0
MikeHillMP,3,5.902985075,119,12.82829743,791,105.5447761,9.776119403,293,37.85136717,1310,0.69924812,1669,105,0
CllrCarlJackson,2,1.837209302,11,2.718842371,79,131.9767442,55.76744186,958,196.0349799,2398,2.047619048,304,362,0
domcgraham,4,0.570827489,20,1.616305942,407,109.8274895,268.0182328,52028,2391.703813,191097,0.130617978,901,1835,0
AmberRuddHR,3,72.35632184,1304,198.3434834,6295,131.091954,87.91954023,1195,204.4032086,7649,1.069767442,5000,2268,0
paulgraylocal,3,0.048275862,3,0.283598416,14,126.562069,436.1448276,51810,3274.85143,126482,0.311418685,114,150,0
AlanMakMP,4,3.901515152,74,8.872719381,1030,134.9772727,106.2992424,10638,774.7008547,28063,0.353612167,5000,2248,0
billnewtondunn,2,2,5,2.160246899,6,97.66666667,0.666666667,2,0.942809042,2,39.5,1442,105,0
SallySymington,3,0.714285714,13,1.727223903,55,112.3506494,37.5974026,654,122.5905718,2895,1.210526316,85,107,0
MartinYFx2016x,1,0.167346939,7,0.803407985,41,122.5469388,24.75102041,4039,258.3906062,6064,0.360655738,380,555,0
Offord4Hendon,4,7.02739726,146,22.06650757,513,124.5616438,115.9315068,2935,353.1679847,8463,1.263888889,5000,59,0
timscottuk,3,1.223684211,29,3.574760515,93,108.7894737,881.9210526,29468,3904.442391,67026,1.226666667,4849,5000,0
LizMcInnes_MP,4,7.511265165,229,17.98989591,4334,125.9809359,349.1490468,45333,2685.44236,201459,0.161458333,5000,2557,0
RichardCano2,3,0.732891832,37,3.211004778,332,118.6291391,1076.852097,207529,9977.732097,487814,0.163716814,166,141,0
jh66111,3,0.924829157,58,3.660575954,406,117.2072893,919.8428246,96900,5255.056876,403811,0.203196347,517,391,0
Dawn_Barnes,2,1.637023593,75,5.500932889,902,113.5916515,394.5862069,60879,4252.816437,217417,0.169090909,2675,2314,0
martinmccluskey,4,5.590631365,253,19.43492546,5490,113.2107943,294.3798371,141821,4689.889362,289081,0.091743119,3432,1584,0
DonaldBoyd7,3,0.476190476,3,0.73153769,20,93.28571429,2.761904762,74,11.49080279,116,2.073170732,87,89,0
RRitchieC,3,0.296511628,4,0.746612143,51,117.5406977,110.1744186,6253,561.9467655,18950,0.134502924,66,97,0
IoWBobSeely,4,1.364583333,11,2.303167166,262,111.1458333,15.86458333,1271,114.5720861,3046,0.476439791,3180,633,0
davidherbertst,2,0.444444444,3,0.737027731,24,111.6481481,75.94444444,2583,364.9965204,4101,1.679245283,195,130,0
emmadentcoad,4,0.378497791,18,1.423413551,257,122.0029455,584.9351988,22489,1958.880175,397171,0.089970501,5000,969,0
KetteringGreens,2,2.1875,9,2.480391854,105,115.2083333,51.9375,1769,257.893664,2493,1.957446809,241,445,0
Elsiethered,2,0.469072165,7,1.026239339,91,126.3092784,386.7835052,18722,1814.32695,75036,0.476683938,230,68,0
CSkidmoreUK,3,1.991803279,27,4.540339956,243,136.8196721,16.81147541,283,44.35019581,2051,0.652892562,5000,658,0
LesleyLaird,3,0.15936255,15,1.033872858,120,128.2908367,649.2735724,150592,5939.882038,488903,0.123670213,3584,339,0
KnowsleyGreens,1,0.153846154,4,0.699393933,6,124.9230769,352.2307692,9659,1549.159052,13737,1.289473684,154,60,0
NeilMiney,2,0.592592593,6,1.569601489,16,118.1481481,267.5555556,2189,502.5437024,7224,1,82,168,0
hilarybennmp,3,93.99637681,7758,512.6344327,25943,112.634058,257.0652174,13086,1223.619919,70950,0.338181818,5000,287,0
JonAshworth,4,44.51181102,1723,151.1143446,22612,121.1614173,430.6200787,18964,1770.157589,218755,0.082840237,5000,2337,0
Jack2Hickey,3,3.335689046,41,5.902957736,944,123.0918728,207.3568905,15414,1219.689998,58682,0.329787234,774,743,0
leicesterliz,3,21.79418345,1040,64.37611561,9742,114.2058166,603.4496644,74311,4695.931539,269742,0.208520179,5000,1567,0
PeterTFortune,3,0.646919431,34,2.224588463,273,115.8909953,305.2345972,36496,2095.567602,128809,0.220902613,1118,811,0
elliereeves,2,16.86086957,1388,128.8199206,1939,125.0521739,38.33913043,3004,280.1148177,4409,0.719298246,5000,1997,0
MusicmanTOURS,3,0.057971014,1,0.23368863,12,113.0724638,0.024154589,1,0.153528972,5,0.451456311,96,381,0
DavidRutley,2,5.782608696,381,39.49431057,532,129.576087,51.4673913,1314,185.119788,4735,1.010989011,5000,1176,0
PirateBlackburn,4,0.682857143,16,1.921158239,239,121.7257143,124.7714286,20889,1272.02544,43670,0.074498567,179,383,0
johnbridges51,0,,,,0,,,,,0,,163,257,0
kemiabidogun,4,0.066666667,1,0.249443826,1,111.4,2.2,18,4.415125517,33,5.285714286,18,101,0
phileckersley,1,0.428571429,2,0.622699849,6,93.5,1,10,2.563479778,14,7,376,290,0
Afzal4Gorton,4,7.712418301,97,12.20664836,2360,130.6699346,695.0163399,38525,3175.105297,212675,0.170491803,5000,4228,0
AmyKitcher,3,2.291666667,155,8.153369276,1540,102.4776786,551.5535714,79332,4840.930165,370644,0.138599106,1945,463,0
Fionna_T_,3,0.105882353,4,0.553566605,9,128.4470588,1536.258824,51811,6875.802718,130582,1.083333333,677,1282,0
_MarkGlasgow,2,2.223404255,21,4.146657858,209,123.7765957,6.585106383,32,7.6775572,619,0.935483871,417,120,0
fredgrindrod,4,1.785714286,11,2.262907046,150,132.2142857,751.0595238,23022,3524.542552,63089,0.385542169,294,416,0
rowlem,3,0.333333333,3,0.788810638,5,119.2,125.8,991,249.1824499,1887,5.928571429,80,94,0
CharlynnePullen,3,2.775,49,8.05756632,111,125.575,46.125,659,142.3647055,1845,2.333333333,1978,2300,0
grahamfindlay,1,1.056179775,9,1.664969889,94,125.5955056,12325.7191,1086067,114463.3246,1096989,0.965909091,928,2157,0
DavidTCDavies,2,9.29787234,139,16.87395689,1748,121.2074468,66.46276596,4351,380.3044465,12495,0.486631016,5000,1162,0
angela_feeney,2,1.965116279,29,3.68512937,338,78.56395349,44.88372093,5083,394.6470581,7720,0.532163743,2146,2978,0
abmacneilsnp,3,0.205882353,3,0.583065518,7,106.4705882,215.8823529,7058,1191.183933,7340,2.727272727,962,306,0
Chantal4Labour,4,1.8,14,3.560898763,180,120.78,607.24,25433,3420.304513,60724,0.323232323,201,115,0
RichardBenyonMP,3,12.67259786,680,53.2943174,3561,106.3736655,47.48042705,3017,229.8830288,13342,0.328571429,5000,467,0
AlexSkirvinLAB,4,1.115015974,51,4.027009222,349,121.2555911,605.1597444,44126,3179.594997,189415,0.118589744,575,1196,0
NewcastleEastLD,4,0.312302839,25,1.790336855,99,106.4132492,98.70347003,3878,424.5815239,31289,0.287974684,309,256,0
DuncanCCrute,4,1.75,11,3,56,125.34375,264.75,4988,891.9975126,8472,0.935483871,165,94,0
Marie4NA,4,1.15136876,17,1.994263648,715,106.2254428,406.2962963,157539,6411.074922,252310,0.053225806,402,397,0
james_labour,4,0.805369128,7,1.366806165,240,130.5939597,522.204698,23013,1801.305152,155617,0.121212121,314,397,0
Simon4NDorset,3,1.428819444,26,3.144958928,823,116.8020833,121.3611111,5396,496.9055789,69904,0.16173913,5000,1185,0
cmartinLD,3,2.529411765,24,4.60329354,86,88.5,1.441176471,13,2.8304144,49,2.393939394,605,668,0
WeLikeMike,1,1,1,0,1,62,3,3,0,3,,671,1739,0
NEHantsGreens,3,2.141447368,22,3.218428516,651,119.9342105,106.4243421,13498,813.674423,32353,0.306930693,636,561,0
sasharosenorris,1,2.25,7,2.384848004,18,113.75,0.125,1,0.330718914,1,2.428571429,216,113,0
tomssthornhill,1,0.638655462,16,2.052795153,76,119.9159664,2245.630252,70103,9858.995712,267230,0.610169492,689,1747,0
dempsey4labour,4,2.125,24,3.950870157,153,120.2777778,139.875,1269,293.0121318,10071,1.197183099,1321,956,0
rehalfrances,2,0.768115942,8,1.552416793,53,118.4637681,893.5652174,14986,2690.924051,61656,1.352941176,418,733,0
GlindonMary,4,1.189655172,17,2.709860008,138,121.1551724,607.1293103,25434,3000.736084,70427,0.408695652,985,222,0
OwenTemple2,3,1.444444444,26,3.562493232,91,113.4444444,53.14285714,2020,261.7891953,3348,1.483870968,391,72,0
ddothill,2,0.166666667,2,0.45338235,5,121.3666667,1243.4,23371,4210.329944,37302,3,369,1174,0
rm113,1,0.080745342,3,0.333905095,13,112.3229814,1177.31677,80502,6933.075353,189548,0.56875,314,200,0
JGray,3,3.6,19,4.758150901,54,110.4,73.73333333,585,184.8849973,1106,5.5,5000,97,0
Michael_Ellis1,1,6.567567568,65,10.03787568,486,134.3108108,444.027027,15414,1917.913421,32858,1.273972603,5000,222,0
GeorgeSmid,2,0.488095238,29,3.171652895,41,125.3809524,162.1190476,2978,619.116775,13618,1.120481928,178,108,0
NorwichChloe,1,25.5,29,3.5,51,127,7.5,12,4.5,15,0,5000,337,0
LanaHempsall,3,1.398230088,21,2.639186731,158,94.90265487,25.46902655,1313,167.1057146,2878,0.776785714,854,478,0
KirstyJonesNGP,3,1.065656566,15,2.318291848,211,118.2525253,145.7272727,5772,613.0434974,28854,0.365482234,345,530,0
ANorrisMP,3,2.072368421,294,16.99597552,630,106.3815789,590.2894737,96903,5705.250146,179448,0.306930693,3616,1159,0
Marcus4Nuneaton,1,4.464285714,65,7.980364935,1000,115.8214286,107.78125,10532,793.4350733,24143,0.417040359,5000,656,0
JBrokenshire,2,12.3,70,18.32402794,615,133.54,127.2,1271,290.8682176,6360,1.020408163,5000,1774,0
nicolablackwood,2,4.664092664,152,17.02210419,1208,128.7915058,821.7992278,67256,4839.570443,212846,0.360465116,5000,1964,0
angelasmithmp,3,0.526570048,23,2.383116809,109,118.1545894,388.7681159,32767,2403.271676,80475,0.451456311,5000,2678,0
dougilawson,4,0.324817518,12,1.217409061,89,115.810219,111.1058394,4807,460.9898107,30443,0.15018315,66,119,0
CllrPeterBarret,2,0.905882353,35,3.78735832,154,105.0470588,15.88235294,320,47.13582671,2700,0.50295858,319,310,0
FflurElin,3,4.065217391,69,8.846686534,561,124.4565217,7.304347826,74,11.14243013,1008,0.678832117,804,322,0
bobkilmister,1,1.2,4,1.469693846,6,86.2,0.2,1,0.4,1,6.75,134,132,0
Philippa4Pembs,4,0.442222222,9,1.413425923,199,124.0155556,523.0733333,33700,2354.398374,235383,0.207126949,330,379,0
MpHendrick,2,1.176470588,18,2.749016811,100,130.8117647,436.6588235,4900,1046.642998,37116,0.678571429,3125,1065,0
MercerRyanJ,2,2.76744186,38,5.105873845,357,118.8837209,69.70542636,1702,231.6716938,8992,0.7265625,1226,1124,0
AllanKnox4RV,4,1.662337662,15,2.316571524,128,118.8831169,59.51948052,804,163.5555913,4583,0.263157895,,,0
ZacGoldsmith,2,27.12777778,884,81.08363519,9766,116.3527778,114.9388889,6455,556.0064265,41378,0.259052925,5000,1029,0
Peter4MP,4,0.574468085,4,0.954526674,81,108.9007092,39.71631206,1780,196.632116,5600,0.25,93,135,0
KevinBarronMP,4,4.719745223,69,8.802022346,741,127.1974522,86.64968153,7106,597.1485094,13604,0.596153846,3362,290,0
claire4rugby,1,0.58,12,2.209886875,29,130.96,457.56,9823,1418.801454,22878,1.326530612,457,331,0
chrisclarkcpfc,2,0.770114943,22,2.532703261,201,126.7969349,1760.908046,150383,9806.003118,459597,0.35,1494,3096,0
JackPCarrington,2,0.285714286,2,0.589015089,4,135.3571429,0.642857143,3,1.108869621,9,1.769230769,102,388,0
ClapcoteS,4,7.242718447,67,9.947889486,746,126.3495146,337.8640777,6764,1134.536782,34800,0.568627451,256,266,0
daniel4shrews,2,0.105263158,2,0.446593757,2,121.1578947,652.8421053,5592,1356.413936,12404,0.166666667,27,88,0
MicalmusRolfe,3,0.67816092,11,1.684917904,59,112.5632184,1414.310345,67256,7399.358497,123045,1.034883721,488,668,0
Mad_Mike_Young,4,1.4,8,1.925270544,21,76.6,0.733333333,4,1.123486636,11,3.428571429,78,35,0
lincsgreenparty,3,1.138020833,50,4.525300662,437,131.265625,176.9010417,3918,486.063836,67930,0.164490862,1372,313,0
VoteGreenHarman,4,0.764705882,6,1.201930397,104,108.7205882,323.0073529,22991,2026.298344,43929,0.207407407,52,30,0
simonsaggers,3,1.475,8,1.85724931,59,109.875,1.325,9,2.05411173,53,1.256410256,730,1399,0
MartenKats,4,0.902970297,51,3.428548041,456,117.4970297,467.6594059,44767,2726.256097,236168,0.166666667,1027,456,0
LNethsingha,4,0.640077821,20,2.03969098,329,124.1128405,736.8891051,104701,5606.944193,378761,0.076023392,1044,457,0
chrisj_brown,2,1.069767442,11,2.537122971,46,131.4186047,222.6976744,3796,598.2696574,9576,1.380952381,200,182,0
AndrewAAD,2,0.184466019,8,0.87852008,19,118.1262136,819.7378641,23987,2682.556707,84433,0.882352941,63,81,0
pdehoest,3,0.826530612,16,1.547604097,243,123.0272109,258.3503401,36673,2192.850351,75955,0.279863481,132,92,0
trussliz,2,18.80833333,214,34.8860755,2257,114.8166667,31.65,745,76.32416066,3798,0.739495798,5000,1253,0
libdemdaisy,1,2.51793722,128,9.692278433,1123,110.6210762,35.37668161,4274,223.211912,15778,0.206741573,4431,3027,0
JackEEaston,2,0.821428571,5,1.103681224,23,118.75,0.857142857,11,2.099562637,24,1.37037037,107,61,0
jacksonngUK,3,0.683333333,36,3.237754709,123,128.9444444,264.8222222,5396,672.5360391,47668,0.519553073,1369,1003,0
JessNorthey,3,1.216216216,11,2.68262815,45,122.3513514,67.37837838,804,166.3849901,2493,2.5,136,81,0
BoudicaM,4,1,4,1.309307341,7,74.42857143,2,12,4.140393356,14,9.5,88,58,0
ACunninghamMP,4,1.974489796,73,6.827642065,1548,130.9528061,292.8660714,18814,1078.344506,229607,0.114942529,5000,924,0
DaveTheBrief,3,2.366666667,208,15.15117646,639,115.3185185,626.6925926,50470,4011.766545,169207,0.345724907,917,1494,0
PaulWilliamsMP,2,9.309352518,107,15.32752681,1294,120.8992806,13.10071942,288,34.5693537,1821,0.52173913,5000,1223,0
Andi_Mohr,3,0.486567164,29,1.690791171,326,121.1731343,1127.747761,67375,5541.638616,755591,0.139013453,457,669,0
ClaireHiscott,2,1.212765957,12,2.342358969,114,125.5319149,7.489361702,220,23.27666381,704,0.946236559,1340,777,0
SLunnon1,4,0.710213777,16,1.910494881,299,120.1353919,185.0570071,7040,734.4835771,77909,0.221428571,790,494,0
theresecoffey,4,4.168141593,201,13.37290396,1884,112.460177,241.1637168,23009,1495.145173,109006,0.206208426,5000,517,0
RobPocock1,3,1.671201814,91,5.556823401,737,114.4807256,168.1111111,20918,1547.038871,74137,0.209090909,1312,45,0
greenclairejp,4,0.194508009,15,0.908221814,85,119.2448513,189.1441648,18722,1210.38615,82656,0.071100917,150,295,0
DansBoucher,3,0.675675676,7,1.62836436,25,115.0540541,250.7567568,6236,1025.482442,9278,2.194444444,356,387,0
MikeEOCarroll,3,1.74829932,111,9.797850339,257,125.877551,133.5170068,3796,508.7853263,19627,0.630136986,64,129,0
SamJRushworth,3,2.025882353,28,3.599580137,861,118.7011765,478.8705882,67256,3884.951173,203520,0.219339623,1772,858,0
TauntonGreens,3,0.431372549,24,2.073060022,66,120.124183,279.9215686,13026,1205.188286,42828,0.585526316,1482,1104,0
BrianMead4MP,4,0.1,2,0.351188458,6,131.8333333,1933.9,18055,3385.40285,116034,0.457627119,43,70,0
DrRosena,4,27.63103448,2419,127.1514508,16026,128.9086207,217.012069,31021,1916.222213,125867,0.141623489,5000,4322,0
DanWatkins,3,5.159509202,93,10.21262284,2523,124.7157464,68.32310838,7439,424.8516473,33410,0.19057377,3242,1079,0
NickTorfaenMP,1,6.325714286,152,12.57422177,2214,112.38,19.81714286,2379,178.1296181,6936,0.266475645,5000,3710,0
SNewtonUK,1,1.84,16,2.968905522,92,125.54,1.86,9,2.029876844,93,1.510204082,5000,1402,0
tbisdee,3,0.219178082,3,0.5550904,16,122.9178082,2884.424658,49149,9027.081128,210563,0.694444444,83,226,0
CllrNickVarley,2,0.281690141,3,0.609388948,20,107.5774648,773.2957746,34351,4111.206168,54904,1.285714286,371,587,0
ThyPirateDave,3,1.285046729,38,3.105325656,825,114.5607477,100.394081,35531,1721.520617,64453,0.145085803,530,586,0
GreenPartyAJ,3,0.81294964,11,1.848850879,113,131.2302158,65.73381295,4873,444.9932111,9137,0.297101449,134,215,0
AnthonyMangnal1,4,1.275862069,11,2.405404142,37,125.2758621,27.68965517,662,120.2879028,803,1.071428571,305,628,0
FaisalRashid6,3,1.855371901,21,2.754363943,449,74.18595041,8.078512397,851,63.17480367,1955,0.385892116,2925,693,0
GrahamEvans,3,1.176724138,47,3.738442522,819,128.1652299,922.6106322,218526,10108.52082,642137,0.13381295,5000,2477,0
PeterBoneUK,2,1.537313433,107,10.31059209,206,126.619403,89.08208955,3460,323.3192602,11937,0.676691729,5000,148,0
wellsmp,2,0.481481481,4,0.97640195,26,133.1851852,289.4074074,4726,837.9412496,15628,1.660377358,221,409,0
JohnHealey_MP,3,22.95121951,915,75.73025017,3764,128.8109756,85.14634146,1983,264.3226097,13964,0.570552147,5000,221,0
FloClucas,4,0.584955752,41,2.190555804,661,109.000885,981.0637168,207535,8422.287932,1108602,0.082373782,352,99,0
AlexWilliams175,1,5.507246377,68,11.09853521,380,110.173913,125.3623188,4988,603.5367734,8650,1.367647059,2840,3091,0
JoHayesLibDem,3,1.6,57,5.953865185,376,121.0340426,226.6,23987,1823.856742,53251,0.397435897,1894,1173,0
amybertaut,3,0.305263158,18,1.42514032,145,122.9178947,3168.976842,212165,16495.62216,1505264,0.196202532,799,2908,0
ClarkVasey,3,0.783783784,16,2.167139541,348,132.4009009,155.8738739,4639,462.0350669,69208,0.20993228,341,138,0
hazel_thorpe,3,0.077726976,8,0.432022033,119,127.564337,310.7589811,72481,2436.856104,475772,0.060130719,734,728,0
stevekguy,4,0.714285714,32,3.163487484,80,112.3303571,556.2857143,38054,3611.648309,62304,0.747747748,469,1849,0
