Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality
shesnoangel02,,,1,0,1,707,0,707,0,0,0,0,104,0.000048,0.000098,0,0,5380,0,0.005761
Fifer17,,,1,0,1,236,0,236,0,0,0,0,104,0.000048,0.000098,0,0,5379,0,0.005761
quinn_quinna,,,1,0,1,35,0,35,0,0,0,0,104,0.000048,0.000098,0,0,5378,0,0.005761
IAmMardikins,,,1,0,1,7098,0,7098,0,0,0,0,104,0.000048,0.000098,0,0,5377,0,0.005761
Fat_hillwalker,,,1,0,1,437,0,437,0,0,0,0,104,0.000048,0.000098,0,0,5376,0,0.005761
dutchclogs,,,1,0,1,1657,0,1657,0,0,0,0,104,0.000048,0.000098,0,0,5375,0,0.005761
FrankBoris1002,,,1,0,1,2614,0,2614,0,0,0,0,104,0.000048,0.000098,0,0,5374,0,0.005761
1GKh,,,1,0,1,4537,0,4537,0,0,0,0,104,0.000048,0.000098,0,0,5373,0,0.005761
weehellish,,,3,0,3,2597,0,2597,0,0,0,0,104,0.00005,0.000289,0,0,5372,0,0.020933
petehynd,,,3,0,3,9747,0,9747,0,0,0,0,104,0.000052,0.000222,0,0,5371,0,0.017283
kralC_llieN,,,1,0,1,607,0,607,0,0,0,0,104,0.000048,0.000098,0,0,5370,0,0.005761
FidgetGray,,,1,0,1,427,0,427,0,0,0,0,104,0.000048,0.000098,0,0,5369,0,0.005761
AcadOfSuccess,,,1,0,1,2019,0,2019,0,0,0,0,104,0.000048,0.000098,0,0,5368,0,0.005761
PeterGrantMP,,,1,0,1,9079,0,9079,0,0,0,0,104,0.000048,0.000098,0,0,5367,0,0.005761
FrewIain,,,1,0,1,131,0,131,0,0,0,0,104,0.000048,0.000098,0,0,5366,0,0.005761
OorPud,,,1,0,1,195,0,195,0,0,0,0,104,0.000048,0.000098,0,0,5365,0,0.005761
bbagan79_bagan,,,1,0,1,967,0,967,0,0,0,0,104,0.000048,0.000098,0,0,5364,0,0.005761
Meriethi,,,1,0,1,56,0,56,0,0,0,0,104,0.000048,0.000098,0,0,5363,0,0.005761
scottishfirst,,,2,0,2,10991,0,10991,0,0,0,0,104,0.000051,0.000127,0,0,5362,0,0.011522
ElenaWhitham,,,1,0,1,1052,0,1052,0,0,0,0,104,0.000048,0.000098,0,0,5361,0,0.005761
YNTTK1869,,,1,0,1,374,0,374,0,0,0,0,104,0.000048,0.000098,0,0,5360,0,0.005761
clairethomas1,,,0,22,22,0,52140,52140,2,0.823529,0.892857,0,85,0.000046,0,0.000479,0,5404,0.002165,0
briteeth,,,2,0,2,18656,0,18656,0,0,0,0,85,0.000051,0.000109,0,0,5403,0,0.011522
angus_young61,,,2,0,2,10696,0,10696,0,0,0,0,85,0.000051,0.000109,0,0,5402,0,0.011522
Davidconnell49,,,1,0,1,464,0,464,0,0,0,0,85,0.000048,0.000034,0,0,5401,0,0.005761
UoHLibDems,,,1,0,1,1815,0,1815,0,0,0,0,85,0.000048,0.000034,0,0,5400,0,0.005761
LevelUpLibDems,,,1,0,1,53,0,53,0,0,0,0,85,0.000048,0.000034,0,0,5399,0,0.005761
NicolaJTurner,,,3,7,10,2672,13301,15973,1,1,1,17,9,0.000051,0.000249,0.000311,0,5398,0.044444,0.017283
thealmightyflop,,,3,0,3,3078,0,3078,0,0,0,0,85,0.000054,0.000154,0,0,5393,0,0.017283
traceyuk40,,,1,0,1,93,0,93,0,0,0,0,85,0.000048,0.000034,0,0,5392,0,0.005761
AZ_McCall,,,1,0,1,258,0,258,0,0,0,0,85,0.000048,0.000034,0,0,5391,0,0.005761
vogrady,,,1,0,1,2347,0,2347,0,0,0,0,85,0.000048,0.000034,0,0,5390,0,0.005761
david3012,,,1,0,1,16467,0,16467,0,0,0,0,85,0.000048,0.000034,0,0,5389,0,0.005761
VickyAnneA,,,1,0,1,427,0,427,0,0,0,0,85,0.000048,0.000034,0,0,5388,0,0.005761
lizgreen100,,,1,0,1,1036,0,1036,0,0,0,0,85,0.000048,0.000034,0,0,5387,0,0.005761
csuggittuk,,,1,0,1,598,0,598,0,0,0,0,85,0.000048,0.000034,0,0,5386,0,0.005761
sharonrwells,,,1,0,1,626,0,626,0,0,0,0,85,0.000048,0.000034,0,0,5385,0,0.005761
DoubleTreeHull,,,1,0,1,1953,0,1953,0,0,0,0,85,0.000048,0.000034,0,0,5384,0,0.005761
JackieKirkby,,,1,0,1,192,0,192,0,0,0,0,85,0.000048,0.000034,0,0,5383,0,0.005761
RogMull,,,0,35,35,0,87452,87452,1,1,1,0,104,0.000046,0,0.000682,0,5431,0,0
yeskelty,,,1,0,1,228,0,228,0,0,0,0,104,0.000047,0.000049,0,0,5430,0,0.005761
downrighter,,,1,0,1,183,0,183,0,0,0,0,104,0.000047,0.000049,0,0,5429,0,0.005761
Damneardrookit,,,1,0,1,1302,0,1302,0,0,0,0,104,0.000047,0.000049,0,0,5428,0,0.005761
deeksteele,,,1,0,1,4,0,4,0,0,0,0,104,0.000047,0.000049,0,0,5427,0,0.005761
cobraecosse,,,1,0,1,494,0,494,0,0,0,0,104,0.000047,0.000049,0,0,5426,0,0.005761
SNPKDYOfficial,,,1,0,1,756,0,756,0,0,0,0,104,0.000047,0.000049,0,0,5425,0,0.005761
LottyT,,,1,0,1,398,0,398,0,0,0,0,104,0.000047,0.000049,0,0,5424,0,0.005761
darini001,,,1,0,1,658,0,658,0,0,0,0,104,0.000047,0.000049,0,0,5423,0,0.005761
geeman909,,,1,0,1,91,0,91,0,0,0,0,104,0.000047,0.000049,0,0,5422,0,0.005761
DougieGrant2,,,1,0,1,609,0,609,0,0,0,0,104,0.000047,0.000049,0,0,5421,0,0.005761
AberdeenLadette,,,1,0,1,1447,0,1447,0,0,0,0,104,0.000047,0.000049,0,0,5420,0,0.005761
craigrw1971,,,1,0,1,2084,0,2084,0,0,0,0,104,0.000047,0.000049,0,0,5419,0,0.005761
fifekirk,,,1,0,1,1760,0,1760,0,0,0,0,104,0.000047,0.000049,0,0,5418,0,0.005761
sunhoney90,,,1,0,1,492,0,492,0,0,0,0,104,0.000047,0.000049,0,0,5417,0,0.005761
dana2u2,,,1,0,1,181,0,181,0,0,0,0,104,0.000047,0.000049,0,0,5416,0,0.005761
ClatchardCraig,,,1,0,1,2233,0,2233,0,0,0,0,104,0.000047,0.000049,0,0,5415,0,0.005761
bet365man,,,1,0,1,1792,0,1792,0,0,0,0,104,0.000047,0.000049,0,0,5414,0,0.005761
NicDurrant,,,1,0,1,108,0,108,0,0,0,0,104,0.000047,0.000049,0,0,5413,0,0.005761
IreneHutchison,,,1,0,1,2767,0,2767,0,0,0,0,104,0.000047,0.000049,0,0,5412,0,0.005761
johnmcinroe,,,1,0,1,2463,0,2463,0,0,0,0,104,0.000047,0.000049,0,0,5411,0,0.005761
AnotherHodge,,,1,0,1,382,0,382,0,0,0,0,104,0.000047,0.000049,0,0,5410,0,0.005761
stefanhoggan,,,1,0,1,1184,0,1184,0,0,0,0,104,0.000047,0.000049,0,0,5409,0,0.005761
mhaddog,,,1,0,1,626,0,626,0,0,0,0,104,0.000047,0.000049,0,0,5408,0,0.005761
bellaforalba,,,1,0,1,780,0,780,0,0,0,0,104,0.000047,0.000049,0,0,5407,0,0.005761
LinsayScullion,,,1,0,1,42,0,42,0,0,0,0,104,0.000047,0.000049,0,0,5406,0,0.005761
lindsayatinwood,,,1,0,1,130,0,130,0,0,0,0,104,0.000047,0.000049,0,0,5405,0,0.005761
RachelReevesMP,,,0,27,27,0,48462,48462,1,1,1,0,149,0.000046,0,0.008261,0,5454,0,0
rickiggyjordan,,,4,0,4,885,0,885,0,0,0,0,6,0.000053,0.002425,0,0,5453,0,0.023044
ArmleyLabour,,,1,0,1,848,0,848,0,0,0,0,149,0.000048,0.000593,0,0,5452,0,0.005761
Wortlee1853,,,3,0,3,3082,0,3082,0,0,0,0,71,0.00005,0.00073,0,0,5451,0,0.017283
pipi_nino,,,1,0,1,24,0,24,0,0,0,0,149,0.000048,0.000593,0,0,5450,0,0.005761
FozTweets,,,1,0,1,406,0,406,0,0,0,0,149,0.000048,0.000593,0,0,5449,0,0.005761
ja_ke_lly,,,1,0,1,280,0,280,0,0,0,0,149,0.000048,0.000593,0,0,5448,0,0.005761
stephdarlo,,,1,0,1,645,0,645,0,0,0,0,149,0.000048,0.000593,0,0,5447,0,0.005761
vickiejamieson,,,1,0,1,76,0,76,0,0,0,0,149,0.000048,0.000593,0,0,5446,0,0.005761
murphyjillian33,,,1,0,1,380,0,380,0,0,0,0,149,0.000048,0.000593,0,0,5445,0,0.005761
localitynews,,,1,0,1,17836,0,17836,0,0,0,0,149,0.000048,0.000593,0,0,5444,0,0.005761
5iveevi5,,,1,0,1,182,0,182,0,0,0,0,149,0.000048,0.000593,0,0,5443,0,0.005761
faiz4labour,,,1,0,1,3595,0,3595,0,0,0,0,149,0.000048,0.000593,0,0,5442,0,0.005761
cardiffnan,,,2,0,2,2399,0,2399,0,0,0,0,85,0.000049,0.00065,0,0,5441,0,0.011522
kevin_ritchie1,,,1,0,1,1212,0,1212,0,0,0,0,149,0.000048,0.000593,0,0,5440,0,0.005761
davepatersonupa,,,1,0,1,1283,0,1283,0,0,0,0,149,0.000048,0.000593,0,0,5439,0,0.005761
tyephilip,,,2,0,2,2479,0,2479,0,0,0,0,149,0.000049,0.001673,0,0,5438,0,0.011522
john_jjwbarker,,,1,0,1,773,0,773,0,0,0,0,149,0.000048,0.000593,0,0,5437,0,0.005761
CRoseTweets,,,1,0,1,584,0,584,0,0,0,0,149,0.000048,0.000593,0,0,5436,0,0.005761
LabourBramley,,,1,0,1,36,0,36,0,0,0,0,149,0.000048,0.000593,0,0,5435,0,0.005761
jaynehillmorley,,,3,0,3,9054,0,9054,0,0,0,0,149,0.000051,0.001992,0,0,5434,0,0.017283
alison4labour,,,3,0,3,6932,0,6932,0,0,0,0,149,0.000051,0.001159,0,0,5433,0,0.017283
RenshawKaren,,,2,0,2,1801,0,1801,0,0,0,0,71,0.00005,0.000624,0,0,5432,0,0.011522
MagsLewisGreen,,,0,9,9,0,10920,10920,2,0.68,0.764706,0,60,0.000046,0,0.000101,0,5469,0.013889,0
LeicsGreenParty,,,2,9,11,7772,26175,33947,1,1,1,17,60,0.00009,0.000007,0.000037,0,5468,0.009091,0.011522
AngelGolf,,,1,0,1,384,0,384,0,0,0,0,60,0.000051,0.000007,0,0,5460,0,0.005761
Christi75311874,,,2,0,2,84,0,84,0,0,0,0,60,0.000054,0.000035,0,0,5459,0,0.011522
JustJen19,,,1,0,1,33,0,33,0,0,0,0,60,0.000051,0.000007,0,0,5458,0,0.005761
LeicsSocialists,,,1,0,1,356,0,356,0,0,0,0,60,0.000051,0.000007,0,0,5457,0,0.005761
ed_photo,,,1,0,1,1262,0,1262,0,0,0,0,60,0.000051,0.000007,0,0,5456,0,0.005761
Chris_A_W,,,2,0,2,1718,0,1718,0,0,0,0,60,0.000059,0.00001,0,0,5455,0.5,0.018822
ShaunBaileyUK,,,0,13,13,0,25624,25624,2,0.709677,0.795455,0,108,0.000046,0,0.001203,0,5488,0,0
samrgers00,,,1,0,1,94,0,94,0,0,0,0,108,0.000049,0.000086,0,0,5487,0,0.005761
DarrenRutland,,,1,0,1,1491,0,1491,0,0,0,0,108,0.000049,0.000086,0,0,5486,0,0.005761
talk_anderson,,,1,0,1,1631,0,1631,0,0,0,0,108,0.000049,0.000086,0,0,5485,0,0.005761
Stephy31uk,,,2,0,2,3344,0,3344,0,0,0,0,108,0.00005,0.001934,0,0,5484,0,0.011522
TheSalamProject,,,2,0,2,16434,0,16434,0,0,0,0,108,0.000051,0.000129,0,0,5483,0,0.011522
clairepalmer22,,,1,0,1,408,0,408,0,0,0,0,108,0.000049,0.000086,0,0,5482,0,0.005761
SileER,,,3,0,3,11909,0,11909,0,0,0,0,108,0.000055,0.000479,0,0,5481,0,0.020933
HunterMejia4,,,1,0,1,21,0,21,0,0,0,0,108,0.000049,0.000086,0,0,5480,0,0.005761
PeterTFortune,,,4,9,13,7833,14332,22165,1,1,1,44,44,0.000063,0.001608,0.000957,0,5479,0.00641,0.031767
SteveO_Connell,,,1,0,1,2218,0,2218,0,0,0,0,108,0.000049,0.000086,0,0,5470,0,0.005761
CPALewisham,,,1,8,9,90,6219,6309,2,0.888889,0.9375,0,43,0.000046,0,0.000009,0,5496,0.125,0.010833
colinjarrett587,,,1,0,1,2222,0,2222,0,0,0,0,43,0.000051,0.000001,0,0,5495,0,0.010833
mario2rrn,,,1,0,1,205,0,205,0,0,0,0,43,0.000051,0.000001,0,0,5494,0,0.010833
CPALondon,,,1,0,1,196,0,196,0,0,0,0,43,0.000051,0.000001,0,0,5493,0,0.010833
Maureen_cpa,,,1,1,2,45,407,452,1,1,1,1,43,0.000051,0.000001,0,0,5492,0,0.010833
PStrickett,,,1,0,1,66,0,66,0,0,0,0,43,0.000051,0.000001,0,0,5490,0,0.010833
ChampFunerals,,,1,0,1,1400,0,1400,0,0,0,0,43,0.000051,0.000001,0,0,5489,0,0.010833
AshleyGunstock,,,0,15,15,0,73020,73020,1,1,1,0,21,0.000046,0,0.001128,0,5509,0,0
flipsidevision,,,3,0,3,1686,0,1686,0,0,0,0,22,0.000054,0.000238,0,0,5508,0,0.027428
DavidReynoldsGR,,,2,0,2,796,0,796,0,0,0,0,21,0.000051,0.000149,0,0,5507,0,0.011522
Orgoch,,,1,0,1,348,0,348,0,0,0,0,21,0.000049,0.000081,0,0,5506,0,0.005761
AndyBoucher3,,,1,0,1,407,0,407,0,0,0,0,21,0.000049,0.000081,0,0,5505,0,0.005761
Dr_Ricky_V,,,1,0,1,28,0,28,0,0,0,0,21,0.000049,0.000081,0,0,5504,0,0.005761
Leytonstonemum,,,1,0,1,1057,0,1057,0,0,0,0,21,0.000049,0.000081,0,0,5503,0,0.005761
GingertrevTrev,,,1,0,1,668,0,668,0,0,0,0,21,0.000049,0.000081,0,0,5502,0,0.005761
DudleyGreenPrty,,,2,0,2,2703,0,2703,0,0,0,0,21,0.000055,0.000154,0,0,5501,0,0.011522
cvonruhland,,,1,0,1,827,0,827,0,0,0,0,21,0.000049,0.000081,0,0,5500,0,0.005761
nan_chick,,,1,0,1,56,0,56,0,0,0,0,21,0.000049,0.000081,0,0,5499,0,0.005761
djangowinedog,,,1,0,1,62382,0,62382,0,0,0,0,21,0.000049,0.000081,0,0,5498,0,0.005761
helenbullough,,,1,0,1,78,0,78,0,0,0,0,21,0.000049,0.000081,0,0,5497,0,0.005761
BenBloryman,,,0,8,8,0,21665,21665,5,0.302198,0.397879,0,9,0.000046,0,0.005687,0,5552,0,0
pepstar04,,,1,0,1,383,0,383,0,0,0,0,9,0.000051,0.000408,0,0,5551,0,0.005761
lincsgreenparty,,,2,6,8,8233,12578,20811,4,0.370079,0.450355,67,9,0.000054,0.000411,0.000066,0,5550,0.071429,0.032421
alexanderjlee_,,,4,0,4,1928,0,1928,0,0,0,0,43,0.000057,0.001068,0,0,5513,0,0.028117
katemummydr,,,1,0,1,217,0,217,0,0,0,0,9,0.000051,0.000408,0,0,5512,0,0.005761
pd4ejp,,,1,0,1,1816,0,1816,0,0,0,0,9,0.000051,0.000408,0,0,5511,0,0.005761
nikki_ledingham,,,2,0,2,4342,0,4342,0,0,0,0,9,0.000052,0.006858,0,0,5510,0,0.011522
Kristoforbrown,,,0,12,12,0,22232,22232,1,1,1,0,153,0.000046,0,0.00085,0,5563,0,0
YLiverLibDems,,,2,0,2,435,0,435,0,0,0,0,75,0.000052,0.000067,0,0,5562,0,0.011522
danceswithgoths,,,1,0,1,124,0,124,0,0,0,0,153,0.000049,0.000061,0,0,5561,0,0.005761
JerryLonsdale1,,,3,0,3,4932,0,4932,0,0,0,0,153,0.000056,0.000272,0,0,5560,0,0.017283
StephenSmithBBC,,,1,0,1,5045,0,5045,0,0,0,0,153,0.000049,0.000061,0,0,5559,0,0.005761
Andrewmakinson,,,1,0,1,791,0,791,0,0,0,0,153,0.000049,0.000061,0,0,5558,0,0.005761
robmcuk,,,2,0,2,1866,0,1866,0,0,0,0,153,0.000052,0.000067,0,0,5557,0,0.011522
LizAdamsLLB,,,2,0,2,2704,0,2704,0,0,0,0,75,0.000056,0.000064,0,0,5556,0,0.011522
Ceals71,,,1,0,1,335,0,335,0,0,0,0,153,0.000049,0.000061,0,0,5555,0,0.005761
F1isP1,,,1,0,1,2202,0,2202,0,0,0,0,153,0.000049,0.000061,0,0,5554,0,0.005761
wallyhallpark,,,2,0,2,3779,0,3779,0,0,0,0,41,0.000051,0.000064,0,0,5553,0,0.011522
SeguraLiverpool,,,0,12,12,0,18031,18031,1,1,1,0,75,0.000046,0,0.000014,0,5576,0,0
TOGETHER18T4CG,,,1,0,1,5272,0,5272,0,0,0,0,75,0.000049,0.000001,0,0,5575,0,0.005761
cfd1951,,,1,0,1,735,0,735,0,0,0,0,75,0.000049,0.000001,0,0,5574,0,0.005761
Sam_jane78,,,1,0,1,164,0,164,0,0,0,0,75,0.000049,0.000001,0,0,5573,0,0.005761
ErylOwen2,,,1,0,1,36,0,36,0,0,0,0,75,0.000049,0.000001,0,0,5572,0,0.005761
accataylor28,,,1,0,1,317,0,317,0,0,0,0,75,0.000049,0.000001,0,0,5571,0,0.005761
MsLaura_Brown,,,1,0,1,4260,0,4260,0,0,0,0,75,0.000049,0.000001,0,0,5570,0,0.005761
KevChallinor,,,1,0,1,370,0,370,0,0,0,0,75,0.000049,0.000001,0,0,5569,0,0.005761
Barlow_G1986,,,1,0,1,1082,0,1082,0,0,0,0,75,0.000049,0.000001,0,0,5568,0,0.005761
sweepsbarbersh1,,,1,0,1,1152,0,1152,0,0,0,0,75,0.000049,0.000001,0,0,5567,0,0.005761
jamesbrady9,,,1,0,1,118,0,118,0,0,0,0,75,0.000049,0.000001,0,0,5566,0,0.005761
cllrkemp,,,6,0,6,39975,0,39975,0,0,0,0,75,0.000065,0.000185,0,0,5565,0,0.034567
Johnnycorx,,,1,0,1,83,0,83,0,0,0,0,75,0.000049,0.000001,0,0,5564,0,0.005761
lucianaberger,,,0,33,33,0,575084,575084,1,1,1,0,45,0.000046,0,0.000982,0,5606,0,0
MrMarkFinnegan,,,1,0,1,138,0,138,0,0,0,0,45,0.000047,0.00007,0,0,5605,0,0.005761
kenclare,,,1,0,1,172,0,172,0,0,0,0,45,0.000047,0.00007,0,0,5604,0,0.005761
mintyylamb,,,1,0,1,1954,0,1954,0,0,0,0,45,0.000047,0.00007,0,0,5603,0,0.005761
hanya_pouncey,,,1,0,1,574,0,574,0,0,0,0,45,0.000047,0.00007,0,0,5602,0,0.005761
NikkiGirvan,,,1,0,1,2050,0,2050,0,0,0,0,45,0.000047,0.00007,0,0,5601,0,0.005761
mjkShervani,,,1,0,1,1341,0,1341,0,0,0,0,45,0.000047,0.00007,0,0,5600,0,0.005761
MitchellcpPam,,,1,0,1,144,0,144,0,0,0,0,45,0.000047,0.00007,0,0,5599,0,0.005761
headline5,,,1,0,1,850,0,850,0,0,0,0,45,0.000047,0.00007,0,0,5598,0,0.005761
KatieReidPsych,,,1,0,1,92,0,92,0,0,0,0,45,0.000047,0.00007,0,0,5597,0,0.005761
pasunvieper1974,,,1,0,1,6,0,6,0,0,0,0,45,0.000047,0.00007,0,0,5596,0,0.005761
jenipurpleness,,,4,0,4,3721,0,3721,0,0,0,0,153,0.000053,0.000525,0,0,5595,0,0.023044
mcbluen0se,,,1,0,1,501,0,501,0,0,0,0,45,0.000047,0.00007,0,0,5594,0,0.005761
neilymurf,,,1,0,1,80,0,80,0,0,0,0,45,0.000047,0.00007,0,0,5593,0,0.005761
NWBusFinance,,,1,0,1,175,0,175,0,0,0,0,45,0.000047,0.00007,0,0,5592,0,0.005761
EsAADyspraxiaG,,,1,0,1,121,0,121,0,0,0,0,45,0.000047,0.00007,0,0,5591,0,0.005761
Rita_Goncalves,,,1,0,1,17550,0,17550,0,0,0,0,45,0.000047,0.00007,0,0,5590,0,0.005761
cooppartywomen,,,1,0,1,176,0,176,0,0,0,0,45,0.000047,0.00007,0,0,5589,0,0.005761
pdss9,,,2,0,2,2045,0,2045,0,0,0,0,22,0.00005,0.000197,0,0,5588,0,0.016595
NigelClarke1,,,2,0,2,567,0,567,0,0,0,0,68,0.000049,0.000716,0,0,5587,0,0.011522
allwillbewell54,,,1,0,1,245,0,245,0,0,0,0,45,0.000047,0.00007,0,0,5586,0,0.005761
den_jw,,,1,0,1,292,0,292,0,0,0,0,45,0.000047,0.00007,0,0,5585,0,0.005761
LabourNat,,,1,0,1,578,0,578,0,0,0,0,45,0.000047,0.00007,0,0,5584,0,0.005761
blaiddcymraeg,,,1,0,1,86,0,86,0,0,0,0,45,0.000047,0.00007,0,0,5583,0,0.005761
ImagineIfTrust,,,1,0,1,675,0,675,0,0,0,0,45,0.000047,0.00007,0,0,5582,0,0.005761
knockoff_1,,,1,0,1,162,0,162,0,0,0,0,45,0.000047,0.00007,0,0,5581,0,0.005761
NoelHutchinson,,,1,0,1,250,0,250,0,0,0,0,45,0.000047,0.00007,0,0,5580,0,0.005761
CharliewWood,,,1,0,1,5280,0,5280,0,0,0,0,45,0.000047,0.00007,0,0,5579,0,0.005761
lovemydust,,,2,0,2,462,0,462,0,0,0,0,51,0.000049,0.000272,0,0,5578,0,0.011522
HavetStorm,,,1,0,1,1062,0,1062,0,0,0,0,45,0.000047,0.00007,0,0,5577,0,0.005761
granted76,,,0,15,15,0,32496,32496,2,0.758621,0.840909,0,108,0.000046,0,0.000252,0,5615,0.019048,0
moglione,,,1,0,1,219,0,219,0,0,0,0,108,0.000049,0.000018,0,0,5614,0,0.005761
PhilipCJames,,,1,0,1,2161,0,2161,0,0,0,0,108,0.000049,0.000018,0,0,5613,0,0.005761
HudsCheryl,,,1,0,1,213,0,213,0,0,0,0,108,0.000049,0.000018,0,0,5612,0,0.005761
ReallyMrFeeley,,,2,0,2,508,0,508,0,0,0,0,72,0.000054,0.000024,0,0,5611,0,0.011522
BobTwoHats,,,1,0,1,602,0,602,0,0,0,0,108,0.000049,0.000018,0,0,5610,0,0.005761
trawetsalocin,,,1,0,1,830,0,830,0,0,0,0,108,0.000049,0.000018,0,0,5609,0,0.005761
liamfog,,,1,0,1,1150,0,1150,0,0,0,0,108,0.000049,0.000018,0,0,5608,0,0.005761
HorvathRoger,,,4,0,4,9994,0,9994,0,0,0,0,130,0.000057,0.000092,0,0,5607,0,0.026694
Dunne4Ludlow,,,0,52,52,0,303895,303895,2,0.809524,0.882353,0,37,0.000046,0,0.102218,0,5662,0.000377,0
Kittycool12Sam,,,1,0,1,287,0,287,0,0,0,0,37,0.000047,0.007337,0,0,5661,0,0.005761
Moseley_,,,1,0,1,317,0,317,0,0,0,0,37,0.000047,0.007337,0,0,5660,0,0.005761
Bluebird0309,,,2,0,2,2338,0,2338,0,0,0,0,3,0.000049,0.012391,0,0,5659,0,0.011522
DrBeanland,,,1,0,1,527,0,527,0,0,0,0,37,0.000047,0.007337,0,0,5658,0,0.005761
openbook56,,,1,0,1,75,0,75,0,0,0,0,37,0.000047,0.007337,0,0,5657,0,0.005761
AOShropshireCCG,,,2,0,2,2564,0,2564,0,0,0,0,37,0.000048,0.013787,0,0,5656,0,0.011522
StLaurenceLud,,,1,0,1,1484,0,1484,0,0,0,0,37,0.000047,0.007337,0,0,5655,0,0.005761
dpaingolf,,,1,0,1,2362,0,2362,0,0,0,0,37,0.000047,0.007337,0,0,5654,0,0.005761
Yyadiloh,,,1,0,1,2017,0,2017,0,0,0,0,37,0.000047,0.007337,0,0,5653,0,0.005761
QueeniesEvents,,,1,0,1,410,0,410,0,0,0,0,37,0.000047,0.007337,0,0,5652,0,0.005761
Turner4Wenlock,,,1,0,1,1764,0,1764,0,0,0,0,37,0.000047,0.007337,0,0,5651,0,0.005761
Frankiebob19,,,2,0,2,953,0,953,0,0,0,0,3,0.000048,0.013787,0,0,5650,0,0.011522
colcundy,,,1,0,1,220,0,220,0,0,0,0,37,0.000047,0.007337,0,0,5649,0,0.005761
ShropshireStar,,,2,0,2,168384,0,168384,0,0,0,0,37,0.000048,0.015055,0,0,5648,0,0.011522
KcwLpc,,,1,0,1,1462,0,1462,0,0,0,0,37,0.000047,0.007337,0,0,5647,0,0.005761
Rowan1953,,,10,0,10,9208,0,9208,0,0,0,0,3,0.000065,0.036783,0,0,2487,0,0.074973
JoshBoughton,,,1,0,1,620,0,620,0,0,0,0,37,0.000047,0.007337,0,0,5646,0,0.005761
Torypeers,,,4,0,4,5934,0,5934,0,0,0,0,0,0.000053,0.015808,0,0,3107,0,0.045382
SwiftsBakery,,,1,0,1,2893,0,2893,0,0,0,0,37,0.000047,0.007337,0,0,5645,0,0.005761
Stottycocks,,,1,0,1,137,0,137,0,0,0,0,37,0.000047,0.007337,0,0,5644,0,0.005761
amh64,,,1,0,1,27,0,27,0,0,0,0,37,0.000047,0.007337,0,0,5643,0,0.005761
HowardTurnerGoS,,,1,0,1,299,0,299,0,0,0,0,37,0.000047,0.007337,0,0,5642,0,0.005761
ConservativeLud,,,1,0,1,696,0,696,0,0,0,0,37,0.000047,0.007337,0,0,5641,0,0.005761
AfzalAminTweets,,,2,0,2,2406,0,2406,0,0,0,0,37,0.000048,0.015577,0,0,5640,0,0.011522
BevingtonAG,,,1,0,1,43,0,43,0,0,0,0,37,0.000047,0.007337,0,0,5639,0,0.005761
dawleyaqueduct,,,2,0,2,1780,0,1780,0,0,0,0,37,0.000048,0.013787,0,0,5638,0,0.011522
TomTugendhat,,,1,0,1,15184,0,15184,0,0,0,0,37,0.000047,0.007337,0,0,5637,0,0.005761
telford_tory,,,2,0,2,2551,0,2551,0,0,0,0,9,0.000049,0.007545,0,0,5636,0,0.015172
Dan4Burnell,,,1,0,1,767,0,767,0,0,0,0,37,0.000047,0.007337,0,0,5635,0,0.005761
AndyMaslen,,,1,0,1,146,0,146,0,0,0,0,37,0.000047,0.007337,0,0,5634,0,0.005761
dorgwen,,,1,0,1,65,0,65,0,0,0,0,37,0.000047,0.007337,0,0,5633,0,0.005761
Nic_Ironbridge,,,3,0,3,3614,0,3614,0,0,0,0,39,0.000051,0.012671,0,0,5632,0,0.020933
martinpetherick,,,1,0,1,546,0,546,0,0,0,0,37,0.000047,0.007337,0,0,5631,0,0.005761
Johnwritlarge,,,4,0,4,41438,0,41438,0,0,0,0,37,0.00005,0.027458,0,0,5630,0,0.023044
DanielFinance,,,1,0,1,1224,0,1224,0,0,0,0,37,0.000047,0.007337,0,0,5629,0,0.005761
thinkpinkWAHT,,,1,0,1,824,0,824,0,0,0,0,37,0.000047,0.007337,0,0,5628,0,0.005761
YellowRoss,,,1,0,1,111,0,111,0,0,0,0,37,0.000047,0.007337,0,0,5627,0,0.005761
jameshbondSA,,,1,0,1,126,0,126,0,0,0,0,37,0.000047,0.007337,0,0,5626,0,0.005761
RhiaHeron,,,1,0,1,358,0,358,0,0,0,0,37,0.000047,0.007337,0,0,5625,0,0.005761
tm014d1009,,,4,0,4,4571,0,4571,0,0,0,0,44,0.000051,0.007775,0,0,5624,0,0.026694
DrPascalMeier,,,1,0,1,112914,0,112914,0,0,0,0,37,0.000047,0.007337,0,0,5623,0,0.005761
MillySoames,,,2,0,2,1054,0,1054,0,0,0,0,37,0.000048,0.012837,0,0,5622,0,0.011522
thesimpleedit,,,1,0,1,113,0,113,0,0,0,0,37,0.000047,0.007337,0,0,5621,0,0.005761
funnypop66,,,1,0,1,3989,0,3989,0,0,0,0,37,0.000047,0.007337,0,0,5620,0,0.005761
AchingArms,,,1,0,1,5053,0,5053,0,0,0,0,37,0.000047,0.007337,0,0,5619,0,0.005761
