screen_name,RT_pos,RT_neg,negative,positive,device_count_10,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta_10,time_delta,follower,friends,eleted,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity-100,Eccentricity,closnesscentrality-100,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality-100,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality,eigencentrality-1000
alasdairkeddie,0.062646691,0.937353309,0.060811875,0.939188125,20,2,0.625,5,1.378782676,15,128.7916667,84.625,872,211.2979359,2031,265.6521739,26.56521739,218,226,0,1,0,1,966,0,966,0,0,0,0,0,0,0,57,4.70E-05,0.008437,0,0,475,0,0.017855,17.855
RightsReviewer,0.228947236,0.771052764,0.175885835,0.824114165,20,2,0.878787879,57,3.907630856,609,130.8427128,270.1067821,44128,2278.02109,187184,4.76878613,0.476878613,175,774,0,1,0,1,5638,0,5638,0,0,0,0,0,0,0,57,4.70E-05,0.008437,0,0,474,0,0.017855,17.855
ShakaLish,0.062624316,0.937375684,0.224872203,0.775127797,20,2,1,29,2.516799082,353,129.7450425,89.88385269,3776,338.7926917,31729,1.05113636,0.105113636,419,571,0,1,0,1,1003,0,1003,0,0,0,0,0,0,0,57,4.70E-05,0.008437,0,0,472,0,0.017855,17.855
Janicemarian7,0.442842332,0.557157668,0.409145943,0.590854057,20,2,0.018469657,1,0.134642225,7,105.0211082,150.4907652,24582,1323.135983,57036,18.67724868,1.867724868,18,76,0,1,0,1,197,0,197,0,0,0,0,0,0,0,57,4.70E-05,0.008437,0,0,471,0,0.017855,17.855
TonyDDyer,0.057371806,0.942628194,0.040662109,0.959337891,20,2,0.596774194,70,3.160465781,999,128.1356033,155.9892473,36266,1245.704029,261126,1.64973102,0.164973102,2298,1681,0,3,0,3,4737,0,4737,0,0,0,0,0,0,0,3,5.00E-05,0.016045,0,0,469,0,0.029377,29.377
mthompson_dr,0.01006672,0.98993328,0.170087981,0.829912019,20,2,2.323255814,21,3.049997119,999,118.3372093,105.9883721,7848,603.33253,45575,13.56643357,1.356643357,1597,46,0,2,0,2,1816,0,1816,0,0,0,0,0,0,0,3,4.90E-05,0.011091,0,0,467,0,0.027266,27.266
NorgroveSelina,0.104484621,0.895515379,0.333673567,0.666326433,20,2,0.761904762,4,1.305838972,16,90.19047619,2.238095238,27,5.772717128,47,337.5,33.75,33,32,0,3,0,3,717,0,717,0,0,0,0,0,0,0,3,5.10E-05,0.015749,0,0,466,0,0.033027,33.027
patGPbroxtowe,0.182823015,0.817176985,0.885061807,0.114938193,20,2,0.121527778,12,0.818082378,35,125.1006944,332.7708333,8949,1056.950801,95838,0.90592334,0.090592334,174,306,0,2,0,2,236,0,236,0,0,0,0,0,0,0,3,4.80E-05,0.015191,0,0,465,0,0.023616,23.616
GBirtwistle,0.885375987,0.114624013,0.07452981,0.92547019,20,2,1.941176471,10,3.133698965,33,115.4117647,1.352941176,6,1.876830133,23,305.625,30.5625,3144,1275,0,1,0,1,905,0,905,0,0,0,0,0,0,0,57,4.70E-05,0.008437,0,0,464,0,0.017855,17.855
CalderGreens,0.515995668,0.484004332,0.394316261,0.605683739,20,2,0.101662157,36,0.939257381,263,126.3703131,188.1005025,40972,1414.81842,486616,1.62026295,0.162026295,1232,1808,0,1,0,1,1152,0,1152,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1600,0,0.005761,5.761
NGreen4libdems,0.690815202,0.309184798,0.332639665,0.667360335,20,2,0.541818182,58,3.846258674,149,123.04,723.9490909,34136,2397.978594,199086,4.30656934,0.430656934,78,58,0,3,0,3,1380,0,1380,0,0,0,0,0,0,0,68,5.20E-05,0.001477,0,0,1599,0,0.017283,17.283
RosieDuffield1,0.03035405,0.96964595,0.06400545,0.93599455,20,2,1.186440678,31,3.86849323,210,112.3785311,982.0169492,41798,5066.758414,173817,0.68181818,0.068181818,5000,4964,0,2,0,2,10498,0,10498,0,0,0,0,0,0,0,68,5.10E-05,0.000716,0,0,1598,0,0.011522,11.522
EmmaSands4CSP,0.252116989,0.747883011,0.243167723,0.756832277,20,2,0.384615385,2,0.737820234,5,118.4615385,37.69230769,196,55.07112131,490,15.83333333,1.583333333,20,65,0,1,0,1,4,0,4,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1597,0,0.005761,5.761
KevinBrennanMP,0.108238857,0.891761143,0.147435018,0.852564982,20,2,3.327137546,348,15.58029272,2685,114.574969,517.2825279,87473,4203.441795,417447,1.86104218,0.186104218,5000,1614,0,1,0,1,151,0,151,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1596,0,0.005761,5.761
Havard_Hughes,0.568030021,0.431969979,0.043649557,0.956350443,20,2,0.186567164,10,0.984718389,125,123.438806,115.9432836,6689,450.7744312,77682,1.28550075,0.128550075,1427,4123,0,1,0,1,473,0,473,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1595,0,0.005761,5.761
AlistairTewkes,0.088192158,0.911807842,0.199837087,0.800162913,20,2,0.444444444,2,0.684934889,4,75.55555556,0.222222222,1,0.41573971,2,772.5,77.25,96,26,0,1,0,1,525,0,525,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1594,0,0.005761,5.761
RealJohnDean,0.147531323,0.852468677,0.249579988,0.750420012,20,2,1.811188811,24,3.754626142,259,113.027972,2.216783217,105,9.511229918,317,43.87323944,4.387323944,219,102,0,2,0,2,1188,0,1188,0,0,0,0,0,0,0,1,5.00E-05,0.000789,0,0,1593,0,0.011522,11.522
alexjwhiteld,0.027665536,0.972334464,0.231854715,0.768145285,20,2,0.47826087,45,2.820080179,187,120.7212276,92.72634271,6483,495.9001161,36256,18.61538462,1.861538462,606,629,0,1,0,1,168,0,168,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1592,0,0.005761,5.761
ChiLabour_15,0.217823932,0.782176068,0.037626434,0.962373566,20,2,0.541062802,12,1.328616596,112,120.3285024,1251.884058,38054,4155.064234,259140,0.14563107,0.014563107,630,559,0,2,0,2,1473,0,1473,0,0,0,0,0,0,0,82,4.90E-05,0.000956,0,0,1589,0,0.011522,11.522
rmarlawrie,0.197634122,0.802365878,0.025929129,0.974070871,20,2,0.545454545,5,1.218317496,30,125.2545455,169.8363636,1224,251.4651441,9341,5,0.5,53,104,0,1,0,1,907,0,907,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1588,0,0.005761,5.761
loydgreens,0.093679617,0.906320383,0.426022023,0.573977977,20,2,0.378947368,6,0.848266931,36,106.1368421,100.0421053,3918,451.8977042,9504,3.93617021,0.393617021,169,328,0,1,0,1,1182,0,1182,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1587,0,0.005761,5.761
MarkGoacher,0.241426918,0.758573082,0.196755344,0.803244656,20,2,0.542510121,22,1.48401784,402,115.3711201,119.7300945,12998,752.7282631,88720,2.82432432,0.282432432,571,103,0,1,0,1,1422,0,1422,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1586,0,0.005761,5.761
Tim4Labour,0.923416814,0.076583186,0.617538276,0.382461724,20,2,0.777893639,29,2.606379305,1492,120.5990615,250.5385819,33741,1478.382441,480533,1.55451226,0.155451226,2248,723,0,1,0,1,1285,0,1285,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1585,0,0.005761,5.761
JasonMcCartney,0.018666344,0.981333656,0.218713756,0.781286244,20,2,4.853658537,170,12.99805046,1990,125.8609756,338.6658537,96899,4830.701401,138853,0.95354523,0.095354523,5000,5000,0,1,0,1,907,0,907,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1584,0,0.005761,5.761
Sam4Congleton,0.20775313,0.79224687,0.023012937,0.976987063,20,2,1.051020408,6,1.631153648,103,129.2653061,451.7346939,18554,2612.191392,44270,3.50515464,0.350515464,66,19,0,2,0,2,11289,0,11289,0,0,0,0,0,0,0,68,5.30E-05,0.000817,0,0,1583,0,0.011522,11.522
hanson4copeland,0.680630135,0.319369865,0.233715581,0.766284419,20,2,11.40186916,85,16.8289136,1220,110.953271,30.42990654,1715,164.8494137,3256,11.98113208,1.198113208,422,73,0,2,0,2,3139,0,3139,0,0,0,0,0,0,0,85,5.10E-05,0.000716,0,0,1582,0,0.011522,11.522
BethMiller91,0.059027523,0.940972477,0.001547483,0.998452517,20,2,3.070484581,264,17.88544953,697,84.18942731,56.969163,4316,417.8513783,12932,29.38053097,2.938053097,2334,2099,0,2,0,2,5146,0,5146,0,0,0,0,0,0,0,68,5.30E-05,0.000715,0,0,1581,0,0.011522,11.522
ciarannorris,0.058196504,0.941803496,0.050920585,0.949079415,20,2,0.935740072,113,4.150010297,1296,113.7711191,1045.526354,121655,7671.875567,1448054,1.51734104,0.151734104,1171,2380,0,1,0,1,348,0,348,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1580,0,0.005761,5.761
CroydonGreens,0.246522533,0.753477467,0.217420979,0.782579021,20,2,0.133861735,101,2.224251469,304,133.1017173,142.8555702,51811,1278.99229,324425,1.6784141,0.16784141,1610,1163,0,1,0,1,70,0,70,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1579,0,0.005761,5.761
Locke4MP,0.225868486,0.774131514,0.658438632,0.341561368,20,2,0.300970874,16,1.11333446,93,123.4174757,4.987055016,1411,80.19216298,1541,0.90909091,0.090909091,165,455,0,1,0,1,100,0,100,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1578,0,0.005761,5.761
SteveReedMP,0.02265095,0.97734905,0.144750339,0.855249661,20,2,6.406119611,453,23.41345182,9212,118.2524339,238.0326843,66598,2654.509936,342291,2.289492,0.2289492,5000,5000,0,1,0,1,1733,0,1733,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1577,0,0.005761,5.761
GreenPeterU,0.520557244,0.479442756,0.148105439,0.851894561,20,2,2.091404358,102,6.116761294,3455,128.4430993,353.4642857,150383,4169.225543,583923,0.82980012,0.082980012,1328,1250,0,1,0,1,662,0,662,0,0,0,0,0,0,0,68,4.80E-05,0.000696,0,0,1576,0,0.005761,5.761
JoshSeddon_UKIP,0.529681382,0.470318618,0.32022736,0.67977264,20,2,0.208333333,2,0.498260864,5,124.4583333,84,409,142.8314858,2016,11.73913043,1.173913043,44,140,0,0,9,9,0,17989,17989,100,1,100,1,1,0,0,60,4.60E-05,0,0.0005,0,1610,0,0,0
racheljanetwolf,0.047737496,0.952262504,0.04351261,0.95648739,20,2,0.903225806,20,3.550146192,28,111.3870968,253.6774194,4988,917.0056596,7864,97.66666667,9.766666667,250,59,0,1,0,1,1821,0,1821,0,0,0,0,0,0,0,60,5.10E-05,3.60E-05,0,0,1609,0,0.005761,5.761
JohnFerry18,0.819396438,0.180603562,0.034174262,0.965825738,20,2,0.851973684,56,3.235971147,518,120.2516447,374.2730263,61386,2949.193118,227558,1.5815486,0.15815486,371,1160,0,4,0,4,6257,0,6257,0,0,0,0,0,0,0,14,6.50E-05,9.20E-05,0,0,1608,0,0.028117,28.117
seanddundeewest,0.085067053,0.914932947,0.570688589,0.429311411,20,2,0,0,0,0,101.7692308,0.076923077,1,0.266469355,1,0.83333333,0.083333333,9,0,0,2,0,2,1416,0,1416,0,0,0,0,0,0,0,5,5.70E-05,7.40E-05,0,0,1607,0,0.011522,11.522
PoyntonJE,0.213726408,0.786273592,0.542435885,0.457564115,20,2,0.191588785,6,0.656188583,82,102.1214953,0.086448598,9,0.595546952,37,14.16861827,1.416861827,124,491,0,1,0,1,1951,0,1951,0,0,0,0,0,0,0,60,5.10E-05,3.60E-05,0,0,1606,0,0.005761,5.761
TD_Hancock,0.461744027,0.538255973,0.337135328,0.662864672,20,2,0.100840336,2,0.340413934,24,94.02521008,20.07142857,2169,159.8807826,4777,29.53586498,2.953586498,222,551,0,1,0,1,300,0,300,0,0,0,0,0,0,0,60,5.10E-05,3.60E-05,0,0,1605,0,0.005761,5.761
km_finlayson,0.130267037,0.869732963,0.062342755,0.937657245,20,2,1.65245478,87,4.597425178,1279,121.9857881,97.10723514,19313,790.97178,75161,5.91203105,0.591203105,772,637,0,13,0,13,12513,0,12513,0,0,0,0,0,0,0,34,0.000136,0.000572,0,0,1604,0.00641,0.136268,136.268
RichardKnightGP,0.146000617,0.853999383,0.335705877,0.664294123,20,2,0.26,5,0.657571289,39,114.6,0.1,3,0.395811403,15,2.75167785,0.275167785,41,69,0,2,0,2,2278,0,2278,0,0,0,0,0,0,0,60,5.20E-05,0.005591,0,0,1603,0,0.017776,17.776
eastsurreyforum,0.189024004,0.810975996,0.293616324,0.706383676,20,2,1.037735849,5,1.164932003,55,115,14.32075472,662,89.9464775,759,5.19230769,0.519230769,68,111,0,2,0,2,2414,0,2414,0,0,0,0,0,0,0,60,5.30E-05,0.000104,0,0,1602,0,0.011522,11.522
Green_M_Jackson,0.162311817,0.837688183,0.568077489,0.431922511,20,2,0.536585366,4,1.014469968,22,104.3414634,2.634146341,66,11.37553236,108,6.5,0.65,33,29,0,0,6,6,0,4607,4607,100,1,100,1,1,0,0,5,4.60E-05,0,0.000525,0,1615,0,0,0
IainMcGill,0.459364531,0.540635469,0.097226659,0.902773341,20,2,6.298013245,191,20.64515552,951,112.8145695,52.02649007,1773,172.7260951,7856,0.33333333,0.033333333,5000,3639,0,1,0,1,1107,0,1107,0,0,0,0,0,0,0,5,5.30E-05,3.80E-05,0,0,1614,0,0.005761,5.761
AishaJMir,0.412547183,0.587452817,0.162714824,0.837285176,20,2,0.411290323,5,0.875399418,102,121.3548387,866.7137097,57675,4746.068738,214945,1.49797571,0.149797571,113,203,0,1,0,1,42,0,42,0,0,0,0,0,0,0,5,5.30E-05,3.80E-05,0,0,1613,0,0.005761,5.761
eriththamesmead,0.136827787,0.863172213,0.0306678,0.9693322,20,2,0.059016393,4,0.283639721,90,125.7816393,10.62688525,2330,106.8969987,16206,0.15091864,0.015091864,40,9,0,1,0,1,237,0,237,0,0,0,0,0,0,0,5,5.30E-05,3.80E-05,0,0,1611,0,0.005761,5.761
gildernewm,0.745315943,0.254684057,0.208120133,0.791879867,20,2,1.49122807,72,7.50116437,170,125.9210526,535.1315789,52838,4953.822618,61005,1.59292035,0.159292035,5000,5000,0,0,37,37,0,66742,66742,100,1,100,1,1,0,0,3,4.60E-05,0,0.007964,0,1651,0,0,0
laurafd,0.127169953,0.872830047,0.189432359,0.810567641,20,2,1.016260163,22,2.523011943,250,113.1422764,751.0894309,12373,1616.513039,184768,1.26530612,0.126530612,286,308,0,9,0,9,98686,0,98686,0,0,0,0,0,0,0,3,5.70E-05,0.044217,0,0,1650,0,0.05185,51.85
JulianBurrett,0.200863465,0.799136535,0.041980588,0.958019412,20,2,0.6,4,1.019803903,27,113.1777778,981.4222222,44126,6504.289902,44164,5.22727273,0.522727273,86,125,0,1,0,1,185,0,185,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1649,0,0.005761,5.761
johndoherty173,0.197152467,0.802847533,0.206899074,0.793100926,20,2,0.579889807,28,1.887637902,421,112.084022,142.7176309,22134,1039.875093,103613,10.05517241,1.005517241,740,782,0,2,0,2,3947,0,3947,0,0,0,0,0,0,0,51,4.80E-05,0.000847,0,0,1648,0,0.011522,11.522
derbyshire_cath,0.21140179,0.78859821,0.317669392,0.682330608,20,2,0.578947368,14,1.699559989,176,120.3059211,216.4342105,15844,1415.726925,65796,4.42244224,0.442244224,346,237,0,1,0,1,1930,0,1930,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1647,0,0.005761,5.761
frankhindle,0.588650002,0.411349998,0.41477931,0.58522069,20,2,0.048780488,1,0.215408802,2,116.097561,6,154,26.88911286,246,153,15.3,90,18,0,1,0,1,849,0,849,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1646,0,0.005761,5.761
eileen_dinning,0.035117581,0.964882419,0.106310945,0.893689055,20,2,5.086206897,63,9.955564174,295,113.8275862,752.3793103,28991,3896.849638,43638,4.56140351,0.456140351,239,69,0,2,0,2,4663,0,4663,0,0,0,0,0,0,0,3,5.00E-05,0.000585,0,0,1644,0,0.011522,11.522
DanielWoolfUKIP,0.086518321,0.913481679,0.467842964,0.532157036,20,2,0.356495468,54,2.326085839,236,120.8096677,723.3398792,205268,8444.698081,478851,3.9183056,0.39183056,127,155,0,1,0,1,138,0,138,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1643,0,0.005761,5.761
monicacassidyuk,0.070439938,0.929560062,0.058928143,0.941071857,20,2,0.3,4,0.714142843,30,120.34,904.49,25550,3251.547119,90449,43.33333333,4.333333333,152,326,0,1,0,1,458,0,458,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1642,0,0.005761,5.761
BruceTennent,0.570048989,0.429951011,0.645202068,0.354797932,20,2,0.552631579,10,2.035182242,21,123.5263158,179.1578947,5207,862.8271317,6808,182.1621622,18.21621622,153,265,0,6,0,6,26969,0,26969,0,0,0,0,0,0,0,21,5.40E-05,0.003074,0,0,1641,0,0.034567,34.567
BeccaThacka,0.133079124,0.866920876,0.839132043,0.160867957,20,2,0.500630517,101,2.362729829,1191,113.2072299,74.0357293,50031,1105.031827,176131,3.06560135,0.306560135,760,852,0,1,0,1,612,0,612,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1640,0,0.005761,5.761
jogideon,0.025773969,0.974226031,0.009059397,0.990940603,20,2,0.987730061,22,2.424283412,161,107.404908,8.312883436,331,43.73421138,1355,41.79012346,4.179012346,598,739,0,1,0,1,579,0,579,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1638,0,0.005761,5.761
harryleewoods13,0.036210722,0.963789278,0.009814641,0.990185359,20,2,0.460526316,11,1.351809601,35,126.25,308.7894737,15798,1818.411997,23468,95.73333333,9.573333333,641,699,0,1,0,1,8,0,8,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1637,0,0.005761,5.761
DanHarryG,0.216587172,0.783412828,0.028752753,0.971247247,20,2,0.363882619,42,1.661774543,806,125.2523702,1489.642889,852016,19874.12757,3299559,1.80216802,0.180216802,763,314,0,1,0,1,989,0,989,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1636,0,0.005761,5.761
brayparry,0.371246077,0.628753923,0.406729121,0.593270879,20,2,1.466666667,32,4.837814015,66,126.8222222,41.02222222,1799,265.0550877,1846,4.54545455,0.454545455,50,68,0,1,0,1,5210,0,5210,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1635,0,0.005761,5.761
hackneyamyg,0.564381252,0.435618748,0.460822158,0.539177842,20,2,0.925768823,58,2.61142035,873,103.0137858,56.4135737,18096,639.9750216,53198,7.71762208,0.771762208,1644,2359,0,7,0,7,69656,0,69656,0,0,0,0,0,0,0,21,5.30E-05,0.005988,0,0,1634,0,0.040328,40.328
citizen_higgs,0.07686689,0.92313311,0.156190898,0.843809102,20,2,0.150772025,12,0.610959434,166,83.03633061,19.82470481,4586,183.0049834,21827,6.62727273,0.662727273,298,1153,0,1,0,1,1931,0,1931,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1633,0,0.005761,5.761
smarterbrexit,0.324553474,0.675446526,0.93091224,0.06908776,20,2,1.044444444,3,0.987827145,47,123.0222222,1.022222222,4,1.238078958,46,5,0.5,25,44,0,2,0,2,2184,0,2184,0,0,0,0,0,0,0,9,4.80E-05,0.000797,0,0,1631,0,0.011522,11.522
NeilDotObrien,0.965796188,0.034203812,0.550320293,0.449679707,20,2,4.942028986,59,7.853521426,341,130.3188406,89.7826087,2935,364.5869956,6195,4.70588235,0.470588235,5000,1263,0,1,0,1,405,0,405,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1630,0,0.005761,5.761
andy_hagon,0.811854084,0.188145916,0.135226393,0.864773607,20,2,0.31147541,3,0.615136493,19,92.27868852,1.081967213,28,3.609164482,66,5.16666667,0.516666667,32,60,0,1,0,1,800,0,800,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1629,0,0.005761,5.761
havantgreens,0.171693624,0.828306376,0.038821622,0.961178378,20,2,0.725,59,4.662282166,116,109.2625,524.3125,71882,5674.089097,83890,42.32704403,4.232704403,202,202,0,1,0,1,585,0,585,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1628,0,0.005761,5.761
John_Perry_UK,0.263164304,0.736835696,0.191250705,0.808749295,20,2,0.507763975,31,1.862910791,327,124.7608696,313.3804348,121019,4812.300722,201817,1.64852255,0.164852255,683,268,0,1,0,1,2086,0,2086,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1627,0,0.005761,5.761
JohnBowman1210,0.184567451,0.815432549,0.148008171,0.851991829,20,2,0.289855072,13,1.252261135,60,117.4154589,328.5700483,13328,1437.089525,68014,33.73786408,3.373786408,56,82,0,1,0,1,4682,0,4682,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1626,0,0.005761,5.761
SheriefHassan,0.779223744,0.220776256,0.038821622,0.961178378,20,2,0.125,4,0.450693909,32,120.6171875,3586.417969,410286,27629.0733,918123,14.98039216,1.498039216,60,229,0,1,0,1,133,0,133,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1625,0,0.005761,5.761
diana4hereford,0.050083301,0.949916699,0.06101077,0.93898923,20,2,0.931383577,50,3.027213355,828,123.4904387,189.3262092,26954,1344.658093,168311,8.1981982,0.81981982,631,684,0,1,0,1,1545,0,1545,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1624,0,0.005761,5.761
CharleySabel,0.290526589,0.709473411,0.282482347,0.717517653,20,2,1.487437186,82,5.898521488,296,128.879397,184.9497487,23423,1697.803644,36805,36.66666667,3.666666667,168,335,0,1,0,1,58,0,58,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1623,0,0.005761,5.761
KevinHorkin,0.010870151,0.989129849,0.333673567,0.666326433,20,2,1.277777778,16,1.986217946,920,84.29583333,5.009722222,1140,51.34224668,3607,9.77746871,0.977746871,5000,3015,0,1,0,1,135,0,135,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1622,0,0.005761,5.761
ChrisEvansMP,0.137016071,0.862983929,0.001547483,0.998452517,20,2,4.693877551,813,32.7169825,4830,121.4421769,45.16132167,18684,638.9538364,46471,7.09143969,0.709143969,4421,715,0,4,0,4,14981,0,14981,0,0,0,0,0,0,0,149,5.40E-05,0.001132,0,0,1621,0,0.026694,26.694
Joesmythukip,0.260223177,0.739776823,0.025092859,0.974907141,20,2,1.007948336,626,14.26632414,2029,103.1912568,240.2424242,72483,2622.951972,483608,3.53379722,0.353379722,415,493,0,1,0,1,523,0,523,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1620,0,0.005761,5.761
Robin_Gwynn,0.145312825,0.854687175,0.056229926,0.943770074,20,2,0.512690355,8,1.12022993,101,124.5025381,138.3451777,4988,496.6193352,27254,36.8877551,3.68877551,133,484,0,1,0,1,87,0,87,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1619,0,0.005761,5.761
KeighleyLabour,0.44197751,0.55802249,0.069098004,0.930901996,20,2,2.45,21,4.663421491,49,115.15,4,20,4.195235393,80,11.57894737,1.157894737,1414,1131,0,1,0,1,2503,0,2503,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1618,0,0.005761,5.761
BallySingh74,0.892791176,0.107208824,0.099124681,0.900875319,20,2,0.252772913,22,0.996066206,433,118.3899591,1288.513135,426510,13696.63008,2207223,4.24649533,0.424649533,1535,1892,0,1,0,1,111,0,111,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1617,0,0.005761,5.761
MichelleDewbs,0.028607134,0.971392866,0.001547483,0.998452517,20,2,32.31848552,1289,99.72598825,14511,108.0378619,17.43652561,946,86.00891393,7829,0.3125,0.03125,5000,3665,0,1,0,1,3034,0,3034,0,0,0,0,0,0,0,3,4.70E-05,0.000572,0,0,1616,0,0.005761,5.761
FureyinHD,0.308091411,0.691908589,0.168241316,0.831758684,20,2,1.248945148,134,9.079190338,296,116.0337553,939.7679325,69246,5445.149555,222725,12.58474576,1.258474576,185,370,0,0,4,4,0,4082,4082,100,1,100,1,1,0,0,63,4.60E-05,0,1.00E-06,0,1656,0,0,0
VoteOllerenshaw,0.149424427,0.850575573,0.17395663,0.82604337,20,2,3.822695035,114,13.29121914,539,114.9929078,204.3191489,22145,1860.082315,28809,2.85714286,0.285714286,329,515,0,1,0,1,483,0,483,0,0,0,0,0,0,0,63,5.60E-05,0,0,0,1655,0,0.005761,5.761
FabianLeedsNE,0.054921664,0.945078336,0.073739576,0.926260424,20,2,1.817307692,26,3.594237972,189,129.6442308,29.58653846,1171,145.8664175,3077,3.30097087,0.330097087,1935,270,0,3,0,3,1223,0,1223,0,0,0,0,0,0,0,63,6.60E-05,1.40E-05,0,0,1654,0,0.022356,22.356
SeddonTess,0.077350931,0.922649069,0.276996147,0.723003853,20,2,3.230529595,65,5.611220626,1037,85.51401869,256.6261682,58228,3461.638958,82377,6.875,0.6875,707,1329,0,1,0,1,2138,0,2138,0,0,0,0,0,0,0,63,5.60E-05,0,0,0,1653,0,0.005761,5.761
Stephenson_Ryan,0.221704571,0.778295429,0.349797226,0.650202774,20,2,0.855072464,32,2.419469223,1298,123.8939394,69.25296443,12191,476.8200419,105126,4.53526697,0.453526697,856,377,0,1,0,1,1257,0,1257,0,0,0,0,0,0,0,63,5.60E-05,0,0,0,1652,0,0.005761,5.761
amp4leedswest,0.462444803,0.537555197,0.014508325,0.985491675,20,2,0.675,6,1.438532238,27,107.15,31.075,338,72.49944396,1243,183.8461538,18.38461538,298,36,0,0,19,19,0,31824,31824,200,2,85.1852,0.851852,0.913043,0,0,63,4.60E-05,0,0.005515,0,1673,0.002924,0,0
Sujata_4_MP,0.488779487,0.511220513,0.427843447,0.572156553,20,2,1.444444444,12,1.713418358,130,121.5444444,13.72222222,708,83.91901225,1235,2.35955056,0.235955056,45,150,0,3,0,3,2352,0,2352,0,0,0,0,0,0,0,63,5.20E-05,0.001544,0,0,1672,0,0.017283,17.283
HarrishBigb5,0.168853902,0.831146098,0.072424303,0.927575697,20,2,0.205882353,2,0.471506457,7,108.6176471,71.20588235,1529,274.7948732,2421,161.2121212,16.12121212,78,96,0,2,0,2,4742,0,4742,0,0,0,0,0,0,0,63,5.90E-05,0.000429,0,0,1137,0.5,0.033205,33.205
Chapman_Dan,0.361448108,0.638551892,0.707383463,0.292616537,20,2,2.098039216,45,6.350096192,107,106.9019608,2.431372549,33,4.827433459,124,109,10.9,566,338,0,1,0,1,161,0,161,0,0,0,0,0,0,0,63,4.80E-05,0.000396,0,0,1671,0,0.005761,5.761
JohnCryerMP,0.952751084,0.047248916,0.30943661,0.69056339,20,2,3.543010753,278,17.21389098,1318,108.3575269,88.13978495,18684,1031.175744,32788,19.40700809,1.940700809,3215,121,0,1,0,1,161,0,161,0,0,0,0,0,0,0,63,4.80E-05,0.000396,0,0,1670,0,0.005761,5.761
iainsb68,0.182272515,0.817727485,0.69341431,0.30658569,20,2,0.313953488,6,0.930886398,27,100.2790698,228.1511628,9997,1169.748547,19621,64.47058824,6.447058824,26,29,0,5,0,5,7056,0,7056,0,0,0,0,0,0,0,62,5.80E-05,0.008452,0,0,1669,0.05,0.03725,37.25
DanCardenMP,0.158440024,0.841559976,0.626810421,0.373189579,20,2,6.441624365,72,8.275883464,1269,125.2791878,564.6751269,38841,3186.373663,111241,1.17346939,0.117346939,5000,1470,0,4,0,4,160,0,160,0,0,0,0,0,0,0,63,5.40E-05,0.001841,0,0,1668,0,0.023044,23.044
